Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
9,1,178,0,355104,355786,Hey!
9,1,185,4,355786,356790,Hi.
9,1,178,4,356898,361193,Are you all right?
9,1,185,2,361361,363843,Uhh… I think I just got engaged.
9,1,178,6,363843,365714,Oh my God! He did it?
9,1,185,3,365865,367991,Well…did you know he was gonna ask me?
9,1,178,6,368159,368994,Are you kidding?
9,1,178,3,368994,372610,I’m like the one who talked him into it.
9,1,178,5,372705,376500,I  like to think of myself as the puppet master of the group.
9,1,185,5,377835,381546,And you really think this is a good idea?
9,1,178,4,381714,391181,"I just talked him into it, don’t tell me I have to do you too.  The puppet master gets tired people."
9,1,185,5,388513,391181,I just don’t know! It just doesn’t feel right.
9,1,178,6,391391,395018,"Why?! You two are so meant to be together, everybody thinks  so."
9,1,185,6,395186,397646,Really?! Even Ross?
9,1,178,3,398815,401066,Especially Ross!
9,1,108,4,403111,408323,"Oh uh, hey Pheebs. Uh y’know what? I’ll-I’ll come  back later."
9,1,197,6,410535,417874,"Wow! Kind of uh, kind of a full house here. I’ll guess just…I’ll  come back."
9,1,178,3,420545,423755,"There he goes, your fiancée."
9,1,185,4,425049,427217,I guess so.
9,1,178,4,427718,429928,Although he does play with himself in his sleep.
9,1,185,4,430138,431972,I can’t say that I’m surprised.
9,1,108,4,443359,446069,"It can’t be me, I’m standing right here."
9,1,149,4,447530,448114,Wanna peek?
9,1,197,1,448114,449015,No!
9,1,149,6,449115,450198,Come on!
9,1,108,5,457206,459541,We’re not peeking?
9,1,149,6,461627,466965,Well I’m peeking.  Oh my God!
9,1,29,4,468009,472095,"Hello sir, you know Monica."
9,1,108,4,487361,490071,"Hey uh, is it okay to come in?"
9,1,185,3,490281,494201,"Of course! Oh Joey, this ring I…it’s beautiful I love it!"
9,1,108,4,495495,498747,"Yeah uh look Rach, there’s something I gotta tell ya."
9,1,185,3,500124,501208,Hey!
9,1,166,4,501375,505629,Hey! Are you ready to try nursing again?
9,1,185,4,505796,513178,"Yeah! Hi Emma. Hey, why do you think she won’t take my  breast?"
9,1,166,4,507965,513178,"It’s all right honey, it takes some babies a while to get it,  but don’t worry. It’ll happen."
9,1,108,0,513679,515722,Yowza
9,1,185,4,516933,520810,"Okay sweetie, you can do it. Just open up and put it in your  mouth."
9,1,108,6,521354,523522,Dear Lord.
9,1,185,4,525608,527193,"I’m sorry honey, what were you saying?"
9,1,108,4,527193,529547,"Oh uh-uh yeah, I think that…"
9,1,185,4,532782,534824,Do you think my nipples are  too big for her mouth?
9,1,185,4,539705,540957,She looks scared.
9,1,185,4,540957,541892,Doesn’t she  look scared?
9,1,108,4,542041,544501,"Y’know, I don’t really know her."
9,1,166,4,545586,548421,Why don’t we try massaging the breast to stimulate the flow.
9,1,108,0,548631,551466,Are you kidding me?!
9,1,185,0,553195,555971,It’s just so frustrating! Why doesn’t she want my breast?!
9,1,108,0,556180,558723,I don’t know! Maybe she’s crazy!
9,1,144,6,877585,880463,Is he crazy?! You just had Ross’s baby!
9,1,185,2,880463,882029,"Well, I-I said yes."
9,1,144,6,882172,882554,What?!
9,1,144,0,882554,883106,Are you crazy?
9,1,144,0,883106,885008,You just had Ross’s baby!
9,1,144,0,886468,888070,It’s-it’s so  inappropriate.
9,1,144,1,888070,889082,"No, it’s worse than that."
9,1,144,1,889082,890332,It’s wrong.
9,1,144,6,890764,893182,It’s… It is bigger than  mine!
9,1,185,4,893642,897729,I know.
9,1,144,5,897897,900273,You can’t marry him!
9,1,185,5,900441,905612,Why not? I don’t want to do this alone! And he’s such a sweet  guy and he loves me so much.
9,1,144,4,905821,907071,Well do you love him?
9,1,185,4,908574,909242,Sure.
9,1,144,4,909242,909722,Sure?
9,1,185,4,911452,915538,"Yeah, I mean whatever."
9,1,144,5,915748,920376,"Honey, the question is…do you really want to marry Joey?"
9,1,185,5,922254,932055,"No. No, I don’t. Could you be a dear and go tell him?"
