Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
8,19,29,0,394061,396397,Hey!
8,19,178,6,394061,399858,Hey! Check it out! This is unbelievable! Joey has been holding his breath for almost four minutes!
8,19,108,4,405489,407028,Dude! What are yo—you trying to kill me?!
8,19,108,4,649608,655781,"Uhh, I don’t believe in these crazy diets y’know, just everything in moderation."
8,19,108,4,659201,663455,I’ll take those to go.  For the kids.
8,19,235,4,665499,671880,"Oh, I know what I wanted to ask you. You were on the show years ago and then they killed you off. What happened there?"
8,19,108,0,672047,676593,"It was so stupid, I said some stuff in an interview that I shouldn’t have said."
8,19,108,4,676760,679012,"But believe me, that’s not gonna happen today."
8,19,235,4,680138,682391,"Understood. So, what’d you say back then?"
8,19,108,4,682599,683725,"Well, I said that I"
8,19,108,4,1093551,1094573,Great nap.
8,19,197,4,1094573,1097159,It really was.
8,19,108,3,1110527,1116533,"Uh me? Gay? No! No. No, but I have a number of close friends who are."
8,19,235,4,1119119,1125250,"So, let’s talk about women. I’m sure our female readers will be interested to know about your romantic life."
8,19,108,4,1129462,1133133,"Oh-oh-oh-oh, how I do it is, I look a woman up and down and say, ""Hey, how you doin’?"""
8,19,178,1,1135218,1136803,"Oh, please!"
8,19,108,4,1136970,1139973,"Hey, how you doin’?"
