Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
3,13,4,1,121454,127251,"You see that guy? He’s in classics now, but y'know as soon as we leave he’s going straight to the porn."
3,13,15,4,127502,129545,He’s gonna go up to the counter with
3,13,4,4,138096,139148,Yeah.
3,13,15,3,139148,139932,I missed this.
3,13,4,0,140056,141431,Me too.
3,13,15,4,141599,143392,"So, you wanna get a hamburger or something?"
3,13,4,3,143560,145727,"Oh, um, I don’t know if that’s a good idea."
3,13,15,4,145895,148730,"Oh. Look, just friends, I won’t grope you. I promise."
3,13,4,3,149732,151567,"No, I just I think that it’s too soon."
3,13,15,4,151776,154528,"No it’s not too soon, I had lunch at a eleven."
3,13,3,4,374123,376793,"Um, Chandler, Ross, this is Robert."
3,13,5,4,376793,378015,"Oh, hey."
3,13,59,4,378127,380253,Hi.
3,13,3,4,378127,383840,"You’ve have lipstick right here . That’s okay, it’s mine, we just kissed."
3,13,0,6,563145,567357,These little women. Wow!
3,13,5,4,568526,569609,"Your liking it, huh?"
3,13,0,3,569777,575657,Oh yeah! Amy just burned Jo’s manuscript. I don’t see how he could ever forgive her.
3,13,2,4,578869,581871,"Umm, Jo’s a girl, it’s short for Josephine."
3,13,4,4,704036,706079,"So, how’d the lasagne go over?"
3,13,4,6,706706,707499,Really?!
3,13,4,4,707499,708721,Good.
3,13,4,4,708721,710764,So you owe me three pretty things.
3,13,4,4,711961,715130,"Yeah, I’ve been thinking a lot about you too."
3,13,4,5,715548,719467,It’s hard this whole platonic thing.
3,13,4,6,719927,721970,It’s a word!
3,13,4,4,725141,731771,"Yeah, I do think it’s better this way.  Yeah, we’re being smart.   Yes, I’m sure."
3,13,15,4,733941,735942,You really sure?
3,13,4,4,737361,738486,I’ll call you back.
3,13,3,4,1012761,1017015,"Listen, Robert’s gonna be here any second so, will one of you just tell him?"
3,13,2,5,1017182,1018683,Oh.
3,13,3,2,1018851,1028901,"Please, right now, no, every time I see him it’s like ‘Is it on the lose?’ ‘Is it watching me?’"
3,13,5,0,1024648,1028901,"We can’t tell him, you can’t go up to a guy you barely know and talk about his.... stuff."
3,13,2,4,1031488,1035324,"He’s right, even if it’s to say something complementary."
3,13,59,6,1038787,1039288,Hey!
3,13,3,4,1039288,1040717,Hey.
3,13,59,4,1040831,1049505,"So are ready for the gym? They’ve got this new rock climbing wall, we can spot each other."
3,13,3,4,1046962,1049505,"No, I can spot you from here."
3,13,59,6,1052634,1054135,What?
3,13,3,4,1055012,1057555,"Okay, listen Robert..."
3,13,2,4,1057890,1059726,"Hey, don’t we have to..."
3,13,5,4,1059726,1061735,"Yeah, we got, um-hmm."
3,13,3,3,1068233,1069984,"Umm, I think you’re really, really great..."
3,13,59,5,1070152,1071534,Oh God!
3,13,59,5,1071534,1073545,Here we go again.
3,13,59,0,1073655,1075617,Why does this keep happening to me?
3,13,59,5,1075617,1078264,Is it something I’m putting out there?
3,13,59,5,1080412,1081497,Is this my fault?
3,13,59,5,1081497,1084149,Or am I just nuts?
3,13,3,6,1087169,1090880,"I-I-I-I-I don’t know, I don’t know what to say."
3,13,32,1,1091048,1095802,"Hey buddy, this is a family place, put the mouse back in the house."
3,13,4,0,1116740,1118199,Ow!
3,13,15,4,1119034,1125540,"Really?! Well, it’s just like everyone else’s apartment. It’s got rooms, walls, and ceilings."
3,13,141,4,1125707,1128251,"Well, I just wanted to see where you lived. Now, give me the tour."
3,13,4,6,1128418,1130503,Oh my God! Oh my God!
3,13,15,4,1130671,1132880,"Ah well, this is the living room."
3,13,15,4,1133048,1137135,All right. This is the kitchen.
3,13,15,4,1139346,1143391,The bedroom. Well it’s pretty much your typical...  bedroom.
3,13,141,4,1147229,1148781,We’re still on this side of the door.
3,13,0,3,1148781,1149534,Ha-ha
3,13,141,5,1149648,1151065,"Yeah, but I didn’t get to see it."
3,13,15,4,1151233,1155778,Oh shoot! Maybe next time.  Thanks for a lovely evening.
3,13,4,3,1173630,1175506,"So um, who was she?"
3,13,15,4,1175674,1182680,"Oh,  that was the blind date that I told you about, she called and switched it to today."
3,13,4,4,1183932,1190771,"Did you like her? And I’m just asking as a friend, because I am totally fine with this."
3,13,15,4,1193275,1195109,"Well, you seem fine."
