Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
9,23,4,4,222138,227017,"David, can you help me?! I'm trying to explain to Chandler how a plane stays in the air."
9,23,34,4,227185,233732,"Oh, certainly. That's a combination of Bernoulli's principle and Newton's third law of motion."
9,23,4,4,230188,233732,See?
9,23,5,2,233900,237361,"Yeah, that's the same as ""it has something to do with wind""."
9,23,4,4,237862,240113,"Alright, I'm gonna go pick up a few things for the trip."
9,23,3,4,240281,244868,"Oh, I should go, too."
9,23,3,4,245036,257506,"Oh, now... tomorrow do you guys wanna share a cab to the airport or should Mike and I just meet you there."
9,23,34,4,376125,378585,"Well, I was probably going to do it at some point."
9,23,5,4,378753,379635,I didn't mean
9,23,34,3,380762,381796,It's brilliant!
9,23,34,3,381881,385008,"Goodbye Mike, we'll see you at the wedding, fella!"
9,23,34,4,385176,387844,"well, we probably won't invite you to the wedding..."
9,23,34,4,388012,389484,"Thank you, Chandler."
9,23,34,4,389484,391448,Sincerely.
9,23,5,3,391557,393183,"Well, you're welcome! Glad I could help."
9,23,5,4,396313,398091,"David, I'm pretending to"
9,23,4,6,503586,511426,Wow! That Mike thing was interesting! I don't know what's gonna happen with Phoebe and David.
9,23,5,3,506839,511426,"I do! Want a hint? huh? ""I do""  ""I do""."
9,23,4,4,520228,523188,"Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee."
9,23,5,3,524083,525668,David is going to propose to Phoebe.
9,23,4,6,525668,528470,What?  Why?
9,23,4,0,534575,536952,"Chandler, we have talked about this."
9,23,4,0,537119,539871,You are not supposed to give people advice!
9,23,4,0,541541,544209,Now couldn't you just have made some sort of inappropriate joke?
9,23,5,4,544377,546503,I
9,23,4,0,549924,556555,They've only been going out for a few weeks and Phoebe is completely hung up on Mike!
9,23,4,0,556722,566356,"She'll say ""No"", David's heart will be broken, it will be too hard for them to recover from and then Phoebe will end up alone"
9,23,5,6,564146,566356,"Man, that's some"
9,23,0,5,1078118,1084290,"I'm so bored! Stupid rain, we... we can't do anything."
9,23,1,4,1084458,1087168,"Well, I've brought some books. We could read."
9,23,0,3,1087336,1089295,"Hey, it hasn't come to that yet."
9,23,0,3,1090672,1092632,Hey hey hey! Don't mind if I do!
9,23,205,4,1092800,1096260,"I'm sorry sir, these are for the pharmaceutical convention"
9,23,0,4,1098806,1101015,"Hey Rach, do you feel like going to a convention?"
9,23,1,5,1101517,1104894,We can't. We're not pharmacists!
9,23,0,4,1105062,1109315,"I know we're not, but  Frank Medeio and...  Eva Trorro... womba..."
9,23,1,4,1114196,1115197,Kate Miller?
9,23,0,4,1115197,1117309,Kate Miller it is.
9,23,1,3,1119952,1123830,And... that's the most sex I'm gonna have this weekend.
9,23,0,4,1123997,1127667,In that case should I make sure it's on real good?
9,23,1,4,1133590,1135341,Thank you.
9,23,37,4,1137761,1145560,"And then, and then you said that thing about, about bringing the Mesozoic era in the 21st century."
9,23,2,6,1143767,1144989,"Yeah, that's it?"
9,23,37,4,1144989,1145624,Yeah.
9,23,5,3,1651483,1655736,"Oh, ain't this nice? It's so quiet, I could just lie here all day."
9,23,4,4,1655904,1657738,I know
9,23,1,3,1659491,1661368,Open your drapes! Open your drapes!
9,23,5,3,1661368,1664553,I'm so glad we've got adjoining rooms!
9,23,4,3,1665747,1669339,The sun is out!
9,23,5,0,1669339,1670185,Hey! Remember when I had corneas?
9,23,4,4,1670293,1676590,"Ok listen, you go down to the pool and reserve the chairs, and I'll get the magazines and the lotion."
9,23,5,4,1672253,1676590,Ladies? Ross's speech is in 45 minutes.
9,23,2,0,1679928,1682388,"Walls are pretty thin, guys!"
9,23,2,4,1688269,1699196,Then we have to await the data from recent MRI scans and DNA testing which call into question information gathered from years of simple carbon dating.
9,23,1,5,1699364,1706787,"Look at that woman sitting by the pool getting tan... so leathery and wrinkled, I'm so"
9,23,2,4,1829953,1838126,"Oh, that's not what you want..."
9,23,37,3,1841798,1842840,You blew them away!
9,23,2,3,1843007,1846635,"Oh, I can't tell you how great it was to look at the crowd and see your face!"
