Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
1,5,4,5,270937,278193,"Oh, god help us."
1,5,0,6,350350,351808,What?
1,5,4,1,391891,394267,Ugly Naked Guy's laying kitchen tile. Eww!
1,5,0,1,398147,405445,"Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me."
1,5,0,5,409200,419668,"I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?"
1,5,2,4,428803,432389,"Ok, bye.  Well, Monica's not coming, it's just gonna be me and Rachel."
1,5,5,4,433766,436852,"Oh. Well, hold on camper, are you sure you've thought this thing through?"
1,5,2,4,437103,440272,It's laundry. The thinking through is minimal.
1,5,5,3,441399,446027,"It's just you and Rachel, just the two of you? This is a date. You're going on a date."
1,5,2,2,447864,448989,Nuh-uh.
1,5,5,3,451325,452576,Yuh-huh.
1,5,2,6,453703,457539,"So what're you saying here? I should shave again, pick up some wine, what?"
1,5,5,1,457790,461126,"Well, you may wanna rethink the dirty underwear."
1,5,5,6,462420,466548,This is basically the first time she's gonna see your underwear—you want it to be dirty?
1,5,2,4,470887,472179,No.
1,5,5,4,473639,475807,"Oh, and uh, the fabric softener?"
1,5,2,0,476017,478810,"Ok, ok, now what is wrong with my"
1,5,5,3,600223,604270,That's great.
1,5,5,4,604270,606938,"Well, I'm gonna get another espresso. Can I get you another latte?"
1,5,6,4,610067,613153,"No, no, I'm still working on mine."
1,5,5,6,617783,618825,That's it?
1,5,3,5,619076,620493,"Yeah, it was really hard."
1,5,5,4,620953,622871,"Oh, yeah, that hug looked pretty brutal."
1,5,3,0,623539,624831,"Ok, you weren't there."
1,5,29,0,637720,640055,"Comin' through. Move, move."
1,5,1,3,645269,648647,"Oh, 'scuse me. I was kinda using that machine."
1,5,29,1,648898,651316,"Yeah, well, now you're kinda not."
1,5,1,0,652526,655403,But I saved it. I put my basket on top.
1,5,29,0,655655,661368,"Oh, I'm sorry, is that your basket? It's really pretty. Unfortunately, I don't see suds."
1,5,1,6,663913,664954,What?
1,5,29,0,666123,669292,"No suds, no save. Ok?"
1,5,2,4,672171,673630,What's goin' on?
1,5,1,1,673839,677592,"Hi, uh, nothing. That horrible woman just took my machine."
1,5,2,4,677885,679344,Was your basket on top?
1,5,1,4,679595,680888,"Yeah, but, there were no suds."
1,5,2,4,680888,681868,So?
1,5,1,4,682056,683556,"Well, you know, no suds, no save."
1,5,2,0,683808,689979,"No suds? Excuse me, hold on a second.  That's my friend's machine."
1,5,29,4,690231,692399,"Hey, hey, hey, her stuff wasn't in it."
1,5,2,0,692650,696653,"Hey, hey, hey, that's not the rule and you know it."
1,5,4,4,816649,824364,"He is so cute.  So, where did you guys grow up?"
1,5,119,4,822321,823163,Brooklyn Heights.
1,5,108,4,823163,824413,Cleveland.
1,5,4,6,826033,827045,"How, how did that happen?"
1,5,0,6,827045,827890,Oh my god.
1,5,4,6,828202,829619,What?
1,5,0,4,830120,836584,I suddenly had the feeling that I was falling. But I'm not.
1,5,0,6,846887,849055,"So, you and Angela, huh?"
1,5,108,3,849306,851516,Yep. Pretty much.
1,5,4,3,888929,891806,"I've gotta tell you, Bob is terrific."
1,5,119,3,892057,893349,"Yeah, isn't he?"
1,5,4,3,896729,899063,"It is so great to meet a guy who is smart and funny, and has an emotional age beyond, like eight."
1,5,119,3,899315,902817,You know what else? He's unbelievable in bed.
1,5,4,6,905029,910033,Wow. My brother never even told me when he lost his virginity.
1,5,119,4,911452,914454,Huh. That's nice.
1,5,3,4,919710,920932,"Ok, you can do this."
1,5,3,4,920932,922719,It's just like pulling off a Band-aid.
1,5,3,4,922922,926925,"Just do it really fast, and then the wound is exposed."
1,5,5,5,927176,942448,"Janice. Hi, Janice. Ok, here we go. I don't think we should go out anymore. Janice."
1,5,6,0,942448,942793,"All right. Well, there you go.  Stop it, stop it, stop it."
1,5,1,3,973555,981020,"Ok, I know this is gonna sound really stupid, but I feel that if I can do this, you know, if I can actually do my own laundry, there isn't anything I can't do."
1,5,2,4,981981,984357,That does not sound stupid to me.
1,5,2,4,984566,992949,"You know, it's like the first time I had to make dinner for myself, after Carol left me?"
1,5,2,5,990072,991794,"I'm sorry, that's all the time we have."
1,5,2,4,991794,992996,Next on Ross... Uh-oh.
1,5,1,3,995744,996953,What uh-oh?
1,5,2,2,995744,1001457,"Uh-oh, uh-oh, the laundry's done."
1,5,2,4,1002960,1004627,"It's, uh, it's a song."
1,5,2,4,1004878,1006713,The laundry song that we sing.
1,5,2,4,1007756,1011092,"Uh-oh the laundry's done, uh-oh, uh-oh."
1,5,1,0,1011927,1012969,"Ross, what's the matter?"
1,5,2,4,1013220,1015888,"Nothing, nothing. Lee-lo, the laundry's done."
1,5,4,4,1060934,1065271,"Something went wrong with Underdog, and they couldn't get his head to inflate."
1,5,4,3,1066607,1074447,"So anyway, um, his head is like flopping down Broadway, right, and I'm just thinking... how inappropriate this is."
1,5,4,4,1078786,1082789,"Um, I've got something in my eye, uh, Joey, could we check it in the light, please?"
1,5,4,6,1086126,1086968,Oh my god.
1,5,0,6,1086968,1087599,What?
1,5,4,0,1087795,1093007,Hello! Were we at the same table? It's like... cocktails in Appalachia.
1,5,0,4,1097513,1098605,"Come on, they're close."
1,5,4,1,1098605,1101738,Close? She's got her tongue in his ear.
1,5,0,4,1102476,1106479,"Oh, like you've never gotten a little rambunctious with Ross."
1,5,4,1,1107689,1113903,"Joey, this is sick, it's disgusting, it's, it's—not really true, is it?"
1,5,0,4,1114154,1119951,"Well, who's to say what's true? I mean..."
1,5,4,1,1116073,1121619,"Oh my god, what were you thinking?"
1,5,0,4,1117407,1123496,"All right, look, I'm not proud of this, ok? Well, maybe I am a little."
1,5,4,6,1121829,1122211,Oh!
1,5,0,6,1122211,1123558,Ow!
1,5,4,1,1123705,1125581,I'm outta here.
1,5,0,4,1125791,1132004,"Wait, wait, wait. You want him, I want her. He likes you."
1,5,4,6,1130129,1132004,Really?
1,5,0,4,1132256,1138261,"Yeah. I'm thinking, if we put our heads together, between the two of us, we can break them up."
1,5,5,4,1163036,1164218,"Here's the thing, Janice."
1,5,5,4,1164218,1165554,"You know, I mean, it's like we're different."
1,5,5,0,1165747,1167124,"I'm like the bing, bing, bing."
1,5,5,4,1167124,1167768,"You're like the boom, boom, ... boom."
1,5,6,6,1167958,1169000,Ow!
1,5,5,0,1169209,1173629,"Oh, my god, I'm so sorry. Are you ok?"
1,5,6,5,1174840,1179135,"Ow. Um, it's just my lens. It's just my lens. I'll be right back."
1,5,5,5,1181513,1187602,I hit her in the eye! I hit her in the eye! This is the worst break-up in the history of the world.
1,5,3,6,1187853,1193191,Oh my god.  How many of those have you had?
1,5,5,0,1193442,1195610,"Oh, I don't know, a million?"
1,5,3,4,1196486,1202158,"Chandler, easy, easy. Go to your happy place. La la la la la la la."
1,5,5,4,1203285,1204047,I'm fine.
1,5,3,4,1204047,1205718,All right.
1,5,5,2,1205871,1207705,I'm not fine. Here she comes.
1,5,3,4,1207915,1209749,Wait here. Breathe.
1,5,5,6,1228727,1230061,How do you do that?
1,5,3,4,1230312,1232355,It's like a gift.
1,5,5,4,1235025,1237360,We should always always break up together.
1,5,3,4,1237611,1238736,"Oh, I'd like that."
1,5,1,5,1315897,1317441,"Oh, are you sure you're ok?"
1,5,2,4,1317441,1318247,Yeah.
1,5,1,5,1318483,1320075,Does it still hurt?
