Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
8,4,178,0,276859,280237,I can’t
8,4,108,0,280405,283532,Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.
8,4,29,4,287996,290008,Y’know who has a great video camera?
8,4,178,4,290008,291709,Greg and Jenny?
8,4,144,4,292417,294879,Do you still wanna call ‘em? I wanna call ‘em.
8,4,29,4,294879,295020,Let’s call ‘em.
8,4,108,3,295169,297421,Yeah! Ask them if they brought their friends any souvenirs!
8,4,144,4,304095,306471,Hello?  Eighth street deli?
8,4,108,1,306681,310726,"Hey, hang up! You get food poisoning just talkin’ to that place."
8,4,144,2,310977,312187,"Uh sorry, wrong number."
8,4,29,4,312187,314079,Here you go.
8,4,144,6,316566,319609,Hello?   It’s the deli again!
8,4,108,3,319777,321945,All right! I’ll have a sandwich!
8,4,144,5,322864,324448,I don’t think this number’s right!
8,4,185,5,325908,328118,Oh come on!!
8,4,122,3,553386,556805,"Umm, this is great wine."
8,4,197,4,557056,566147,"It’s from France…In Europe…Western Europe. Y’know umm, a few years ago I actually was backpacking across Western Europe."
8,4,122,6,574240,578034,Really?
8,4,197,3,580204,582706,"Uh-hmm—Wait! It gets better. Um, yeah I was in Barcelona."
8,4,122,4,582873,586793,I studied for a year in Barcelona.
8,4,197,4,588588,592634,"Anyway, umm so I was um, I was hiking"
8,4,122,3,592634,592774,I love hiking!
8,4,197,3,592925,601308,Oh that’s great! I was hiking along the foothills of Mount Tibidaybo
8,4,185,4,1170419,1174088,"So uh, apparently people are familiar with the Europe story?"
8,4,197,4,1174256,1176132,Yeah.
8,4,197,4,1174256,1180219,"Listen about that, the whole uh, who came on to who thing really doesn’t matter."
8,4,197,4,1180387,1187393,"I mean, I think it would’ve happened either way."
8,4,197,4,1183515,1187393,I mean if you hadn’t initiated it I-I-I know I would’ve.
8,4,185,3,1189396,1190868,It was an amazing night.
8,4,197,3,1190868,1193621,It was. It was an amazing night.
8,4,185,5,1196153,1199280,You think it looked amazing?
