Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
6,13,108,3,935976,938645,"""Happy birthday to you!"""
6,13,80,4,941315,942316,You’re paying for that.
6,13,108,6,942316,944418,What? No-no it’s her birthday!
6,13,80,6,944526,947278,You’ve sung Happy Birthday to 20 different women today!
6,13,108,4,948072,949989,But it really
6,13,80,4,950157,952617,You are no longer authorized to distribute birthday muffins.
6,13,108,0,953327,955161,Damnit!
6,13,197,3,956789,960083,Rach? Hi!
6,13,185,3,958374,960083,Hi!
6,13,197,4,960250,962502,Did you tell your sister to ask me out?
6,13,185,4,963462,964564,Well yeah
6,13,197,6,964564,965456,Oh wow!
6,13,197,6,965456,966890,"I mean, wow!"
6,13,197,4,968842,975098,"I mean, I-I-I think she’s cute but I-I would never have thought of going out with her, never!"
6,13,185,6,975683,976849,Really?!
6,13,197,3,975683,980061,"Yeah but after you said it was okay, I figured, ""Why not?!"""
6,13,185,4,980813,983356,Oh so-so not really never.
6,13,197,4,984149,987443,I have to say you are a much bigger person than I am.
6,13,197,4,987611,992865,"I mean after all we’ve been through, I just—y’know I wish I had a brother to reciprocate."
6,13,197,4,995327,998287,"Hey, if you ever want to go out with Monica, you have my blessing."
6,13,108,3,998455,999664,"Oh-ho, and mine!"
6,13,185,0,1187561,1190229,Why aren’t you home yet?!
6,13,144,0,1190397,1192315,Is someone there?
6,13,185,4,1193066,1196152,"Oh yes, it’s me! Sorry!"
6,13,29,4,1196320,1198279,What are you doing here?
6,13,185,4,1199364,1206704,"Uh, I’m just, I’m just looking out your window. At-at the view. What are you guys doing?"
6,13,29,4,1207748,1211000,We got some
6,13,185,4,1215047,1217840,"Oh, he brought her back to his apartment."
6,13,144,6,1218926,1225973,Who?  Is that your sister?
6,13,185,4,1226183,1230186,"Ugh, she"
6,13,144,1,1231104,1234190,"God, Ross is on a date with your sister! How weird is that?!"
6,13,185,5,1234358,1236486,"Oh my God, look-look he’s taking off her clothes!"
6,13,29,1,1236486,1237053,He’s taking off her coat!
6,13,185,1,1240197,1241948,"Oh, this is just terrible."
6,13,144,2,1242157,1247203,"Oh no it’s not, no it’s not. It’s a first date. I’m"
6,13,29,3,1252626,1256087,"Ho-oh, he’s gonna get some!"
6,13,29,4,1258465,1263594,Of the glare from the streetlight out of his apartment.
6,13,29,4,1263804,1273771,"Y’know so umm, he’s closed the drapes there so he can have a nice, pleasant conversation with your little sister."
6,13,29,4,1274564,1276190,"Well, I’m off to bed!"
