Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
4,20,29,0,11803,21645,Are you kidding me?! Joey. Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey!!
4,20,108,0,21813,27484,Joey. Joey. Joey. Joey! Joey!!
4,20,29,6,42959,45044,"Oh. Oh, did-did-did I wake you?"
4,20,185,4,259759,263595,"Hey, Mon, I was just doing the dishes!"
4,20,197,3,261010,263595,Hey!
4,20,185,6,264597,266390,Oh! It’s you.  Hi.
4,20,144,4,513763,517599,Does she use the cups? Yes! I believe she does. Does she use the plates? Yes! I believe she does.
4,20,144,3,527109,533114,"Oh. Thank you. Ohhh, thank you very much. Oh, thank you for coming.  Uh, just a second!"
4,20,178,0,539872,542083,"No-no, let me in!"
4,20,144,4,542083,542623,Phoebe?
4,20,178,3,542708,543917,Yeah!
4,20,144,4,544085,545794,Can you just hold on for one minute?
4,20,178,3,545962,548213,"No, you have to let me in right now!!"
4,20,144,4,549882,550466,Are you alone?
4,20,178,3,550466,551858,Yes!
4,20,144,4,552802,553969,All right.
4,20,108,0,562478,569651,This sucks! I didn’t know I had to stay up all night before I went to this stupid sleep clinic! I’m so tired!
4,20,29,4,571195,573151,It’s 6:00.
4,20,185,3,574448,575824,Hi!
4,20,108,4,581163,583498,"Yeah, Rach, I think you’re handling that really well."
4,20,185,4,584458,585917,Handling it?
4,20,185,3,586085,587097,"What do you mean, handling it?"
4,20,185,3,587097,588219,There’s nothing to handle.
4,20,185,4,588337,592757,"Now, maybe I would have a problem with this if it wasn’t for me and Joshua."
4,20,185,0,592925,595136,"Y’know, they’re not gonna get married anyway!"
4,20,29,6,595136,596593,What?
4,20,185,0,596679,597472,Come on!
4,20,185,1,597472,600734,They rushed into this thing so fast it’s ridiculous!
4,20,185,4,603811,608148,"And somewhere along the way, one of them is gonna realise what they’ve done and they’re call the whole thing off."
4,20,185,3,608316,611776,"I’m telling ya, you’re gonna be dancing at my wedding before you’re dancing at there’s."
4,20,144,2,1258674,1261050,"No-no, Rachel, don’t get it! He can’t see us!"
4,20,178,0,1261218,1263761,"No, yeah! The groom cannot see the bride!"
4,20,185,0,1263929,1265888,I’m not gonna marry Chandler!
4,20,178,0,1266056,1268224,Not after this!
4,20,185,4,1269685,1285616,"Okay, you guys, just relax.  I doooo."
4,20,113,4,1282823,1285616,I gotta go.
4,20,185,5,1282823,1293165,"Oh, wait, Joshua! Joshua!   Yeah, well, that oughta do it."
