Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
3,14,144,3,10135,18100,"‘Cause every time I see your face, I can’t help but fall from grace. I know....."
3,14,0,6,18268,19852,Wow! This girl is good.
3,14,3,0,20020,23856,"Oh-ho yeah! A song with rhyming words. Oo, I never thought of that before."
3,14,5,4,26192,27234,I like her.
3,14,3,4,27402,31655,Why? Because she can sing and play guitar and do both at the same time?
3,14,5,4,32741,35492,"Well, that’s pretty much all I’m looking for from these people."
3,14,4,0,36369,38412,Look at you. All jealous.
3,14,2,4,38580,47880,"Yeah Pheebs, come on, you two have completely different styles. Y'know, she’s more.. y'know, and you’re more"
3,14,0,5,49247,52801,Say you'll stay beside me
3,14,3,0,57807,61018,"Okay, see, see, everyone else is happy she’s done."
3,14,144,4,62979,68692,"Okay, my next song’s called: Phoebe Buffay, What Can I Say."
3,14,144,4,65815,72321,"I Really Loved When We Were Singing Partners, And I Shouldn’t Have Left You That Way."
3,14,3,4,74657,78387,"Oh no, one of those ‘look for the hidden meaning’ songs."
3,14,2,4,329162,329714,Hi.
3,14,1,3,329714,330891,"Hi, sweetie!"
3,14,2,4,330997,332956,Hello.
3,14,13,4,333124,334374,"Hi, Ross."
3,14,2,4,334542,335959,"Yeah, huh."
3,14,1,5,337295,338922,I?ve got some bad news.
3,14,2,2,338922,339530,What?
3,14,1,4,339630,341965,"I can get a quick bite to eat, but then I have to come back up here."
3,14,2,5,342133,348305,"Come on sweetie! You?ve had to work late every night for the past two weeks, what is it this time?"
3,14,2,3,348473,357689,"But work comes first!  Oh hey, but that?s sad about you though, what happened? Burn out? Burn all out, did ya?"
3,14,1,4,359609,361735,"Nooo, he?s leaving for a better job."
3,14,2,3,361903,366740,"Oh well that?s great, so I guess this is ah, this is good bye then. Huh?  Good bye."
3,14,13,4,368910,369542,"Okay, then."
3,14,2,4,369542,370746,Okay.
3,14,1,5,370870,372996,Well we?re gonna miss you around here.
3,14,13,5,373456,375207,"Yeah, me too."
3,14,13,4,377502,379004,"So, see ya on Saturday."
3,14,1,4,379004,380682,"Yeah, you bet."
3,14,1,4,640389,644059,"I don’t know, you thought ‘See you Saturday’ was funny."
3,14,1,4,644727,649397,"Look honey, Mark is in fashion okay, I like having a friend that I can share this stuff with."
3,14,1,4,649565,651483,You guys would never want to go to a lecture with me.
3,14,2,3,654987,656571,Pa-haa!! I would love to go with you.
3,14,1,6,656739,657864,Really!?
3,14,2,4,658032,661660,"Yeah, hey I-I have clothes, I even pick them out."
3,14,2,4,661827,665121,"I mean for, for all you know I could be a fashion..... monger."
3,14,1,3,671379,675256,"Okay. Honey, I would love for you to go with me.  What?"
3,14,2,2,675549,679969,"What should I wear, now I’m all nervous."
3,14,4,4,689814,693149,Y'know they say a watched pot never beeps.
3,14,3,5,698948,706538,"It’s just y'know, been a couple of hours, and she hasn’t called. Not that I even care, y'know."
3,14,4,4,704328,708790,Phoebe why don’t you just call her? You obviously want to.
3,14,3,0,708958,710959,You think you know me so well.
3,14,4,4,711127,712128,"Well, don’t ‘cha wanna?"
3,14,3,4,712128,714017,Yeah.
3,14,4,4,715131,716633,"Okay, well I do know you."
3,14,3,4,716633,718887,That’s what I said.
3,14,4,4,721053,721805,Well so?
3,14,3,5,721805,723147,I can’t.
3,14,3,5,723147,723683,I can’t.
3,14,3,5,723764,731020,"She dumped me, I mean I totally trusted her and then one day it was ‘Okay, bye Pheebs’ gone."
3,14,3,5,732648,740864,"Y'know what the saddest part is, when we were playing together, that was like the most fun I’ve ever had in like all my lives."
3,14,233,4,798881,810767,We’re beginning to see a lot of layering of sheer fabrics and colours. For instance a sheer navy blouse over a pink....
3,14,2,3,802384,815897,I’m really glad we came.  You’re so pretty. I love you.
3,14,3,4,819193,832914,"Smelly cat, smelly cat, what are they feeding you? Smelly cat, smelly cat, it’s not your fault."
3,14,122,3,833707,834999,"Wow, that’s great."
3,14,3,3,835167,838169,"Oh, yeah!"
3,14,122,4,835167,842257,"Y'know you could totally sell this. It’d be perfect for like umm, a kitty litter campaign."
3,14,3,4,843092,845343,"I..., a jingle? No, no-no-no, no."
3,14,122,6,845511,847178,What? Why not? You could make a ton of money.
3,14,3,4,847346,850849,"Okay, well if I was in this for the money, I’d be a millionaire by now, y'know."
3,14,3,4,852601,854978,You just got to get out of that jingle head sweetie.
3,14,240,4,1273313,1284532,"Problem odour in the litter box? Don’t change your kitty, change your kitty litter."
3,14,4,5,1281989,1284532,"Sorry, Pheebs."
3,14,0,4,1284700,1286200,Yeah. You okay?
