Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
9,20,1,4,100255,101881,Maybe.
9,20,4,6,103049,104551,You can't!
9,20,1,6,103049,112892,Why?  Seriously I did not understand a word that    you said.
9,20,4,4,113935,116987,In the hall.
9,20,4,6,118856,120328,You wanna fool around with Joey?
9,20,1,3,120328,120777,Yeah!
9,20,1,3,120900,124445,"You know, ever since I had that dream about him, and can't    get it out of my head!"
9,20,1,6,124612,127240,"And what's the big deal, people do it all the time!"
9,20,4,6,127407,130076,Who? Who do you know that are friends that just fool around?
9,20,1,4,130243,134497,"Ok, off the top of my head... Don and Janet."
9,20,4,4,134664,135376,"Who, who are they?"
9,20,1,4,135376,137396,I know them from work.
9,20,4,6,138001,138763,Both of them?
9,20,1,4,138763,140349,"No, one of them..."
9,20,4,4,140461,142255,Which one?
9,20,1,4,142672,145341,"I don't know, what were the names I just said?"
9,20,4,0,145508,148303,"Rachel, things can get incredibly complicated."
9,20,1,5,148469,151931,"All right, all right, you're right"
9,20,4,6,158438,160106,What the hell are you cooking!
9,20,146,3,346751,349462,"Hi Joey it's Jane Rogers, can't wait    for your party tonight."
9,20,146,4,349629,352341,"Listen, I forgot your address, can you give me a call?"
9,20,146,4,352341,354322,"Thanks, bye."
9,20,0,3,355676,356344,Hey!
9,20,1,3,356344,357613,Hey!
9,20,0,3,357720,358888,What's happening?
9,20,1,5,359138,363351,"Yeah, it's a real shame you can't make it to that one-woman    show tonight."
9,20,0,4,363518,370441,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first"
9,20,1,4,366729,370441,"Oh, yeah, yeah, yeah..."
9,20,235,3,371943,375488,"""Hi Joey, it's Jane Rogers can't wait for your party tonight"""
9,20,0,0,377281,379575,Stupid Jane Rogers!!
9,20,1,6,380576,382578,You are having a party tonight??
9,20,0,4,383120,386290,Kinda have a... a thing for the Days Of Our Life's people.
9,20,1,0,386457,392421,And you weren't going to tell us? How did you think you were    gonna get away with that?
9,20,0,4,390586,392421,I do it every year.
9,20,1,6,394048,396092,You do that every year??
9,20,0,0,396259,401472,I didn't have to tell you that!! I'm stupider than Jane Rogers!!
9,20,1,0,402473,405685,"Oh, that's why you got these tickets to that play, to get rid    of us??"
9,20,0,4,405852,406936,Yeah...
9,20,1,0,407103,410565,And last year is that why you sent us to that medieval times    restaurant?
9,20,0,4,410731,411941,Yeah...
9,20,1,0,412817,417446,"OH! And the year before that, when you set up that nighttime    tour of that button factory?"
9,20,3,3,1321767,1326688,"Good for you! And hey, I thought your paper on punctuated equilibrium    in the Devonian era was top notch!"
9,20,2,0,1326855,1328857,Stop going through my stuff !
9,20,1,3,1331943,1332585,Hey!
9,20,4,3,1332585,1333253,Hey!
9,20,1,0,1333361,1338408,"I just wanted to let you know I've changed my mind: I'm gonna    do it, I'm gonna kiss Joey."
9,20,4,2,1338575,1342037,"No, you can't! Friends hooking up is a bad idea."
9,20,1,0,1342204,1344247,"Please, what about you and Chandler?"
9,20,4,0,1344414,1347375,That's different! I was drunk and stupid!
9,20,1,0,1347542,1349878,Well hello !
9,20,4,4,1350796,1357010,What about all the guys that you've got the phone numbers from?    Why don't you just kiss one of them?
9,20,1,0,1357177,1360722,"I could, I could but I don't want to! I want to kiss Joey!"
9,20,4,4,1361389,1365393,Alright . I think it's a big mistake but it's your decision.
9,20,1,3,1370148,1371274,I'm gonna do it.
9,20,4,4,1371441,1372943,And I can't stop you.
9,20,1,4,1372943,1374407,No.
9,20,2,4,1387457,1390710,"Hey Rach, have you seen Charlie anywhere?"
9,20,2,4,1396466,1398844,I'm smarter than
9,20,3,3,1405600,1408478,"Hey, thank you so much for these tickets, Chandler."
9,20,5,3,1408645,1413024,"Oh well, this was a really important experience for me, and    I wanted to share it with you."
9,20,4,3,1413191,1414985,"Oh, you're so wonderful."
