Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
6,21,1,4,2168,3300,"Okay, Chandler!"
6,21,5,4,3300,3641,Okay.
6,21,1,3,3753,9258,"And your horoscope says, ""On the fifth a special someone is going to give you a gift."""
6,21,5,3,9426,12052,"Oh, well thank you in advance."
6,21,1,6,12220,20853,"Op, but the twelfth brings a lover’s spat."
6,21,1,6,21021,25733,"Oh, wait and on the nineteenth a secret crush announces itself."
6,21,0,4,31364,31796,Hey guys!
6,21,5,3,31796,32709,Hey!!
6,21,1,6,32824,35200,Oh my God! It’s Joey Tribbiani of Mac and C.H.E.E.S.E.!!!!!!!
6,21,5,3,38455,43584,Oh that’s right. It’s your first day! So are you psyched to fight fake crime with your robot sidekick?
6,21,0,3,43752,51425,Am I psyched? The lead in my own TV series? I’ve dreamed about this for years! Why have I not been preparing?!
6,21,3,4,52510,54762,"No! Joey, you’re going to be great!"
6,21,0,2,54929,58599,"But I got to act with a robot Pheebs, and-and I don’t know anything about technology!"
6,21,0,0,58767,61727,I can’t even use Chandler’s computer except to find porn!
6,21,0,0,63271,66231,And-and that’s only ‘cause it’s right there when you turn it on!
6,21,4,0,68109,70986,I think our lover’s spat will start a little early this month.
6,21,3,4,71154,72446,I’ll be waiting.
6,21,21,4,259342,263262,"This is my father, Paul Stevens. Dad, this is Ross Geller."
6,21,2,3,263429,265847,It-it’s great to meet you Paul.
6,21,26,4,266015,269476,I usually prefer Elizabeth’s boyfriends to address me as Mr. Stevens.
6,21,2,4,270812,273021,"Of course, of course, Mr. Stevens."
6,21,26,0,273189,277901,"So Ross, what your problem?"
6,21,2,6,279862,281113,Eh-wh—Excuse me?
6,21,26,0,281281,283282,Why can’t you get a girlfriend your own age?
6,21,2,2,283992,292374,That’s funny. Umm….  It’s not funny.
6,21,26,4,289706,292374,I
6,21,2,4,292542,292844,Okay.
6,21,2,4,292844,295338,"I can, I can see that."
6,21,2,2,295461,300799,"Umm, but I think if you give me umm, one chance I can, I can change your mind."
6,21,26,4,300967,301779,Okay.
6,21,2,4,301779,303485,What?
6,21,26,0,303594,309057,Okay. I’ll give you one chance to change my mind.  You got one minute.
6,21,21,6,310101,311977,Daddy!
6,21,0,6,767808,775857,"Apparently, there’s like a million guys out there that can play Mac, and there’s only this one robot and this one guy who controls it!"
6,21,0,6,772354,775857,I didn’t know he could get me fired!
6,21,0,2,776025,778026,What am I going to do?
6,21,4,4,776025,780487,"Well y’know Joey, you’re a pretty charming guy."
6,21,0,2,780654,790371,"Thanks, but I kinda have a problem to deal with here."
6,21,4,4,783032,790371,"No sweetie, you’ve got to win over the guy that controls C.H.E.E.S.E.! You’ve got to kiss some serious robot ass!"
6,21,0,4,791540,793374,That’s not a bad idea.
6,21,0,4,793542,798087,"Okay, but if I got to turn on the charm tomorrow I’m not wasting anymore of it over here with you guys."
6,21,0,3,798255,801591,"Well, actually I got a little bit saved for you Pheebs."
6,21,5,4,805054,807639,"So do you think uh, Joey’s more charming than me?"
6,21,4,5,807807,810391,Yeah! That’s why I’m sleeping with him on the side.
6,21,5,4,810559,811701,"Yeah, you wish."
6,21,3,3,811701,812736,"""You wish."""
6,21,0,3,851308,855436,"Morning! Hey, how’s my favorite genius and my little robot buddy?!"
6,21,245,0,855604,858816,Don’t touch him!
6,21,0,6,858816,859128,Okay!
6,21,0,4,859128,859414,All right.
6,21,0,4,859859,864279,"Umm, all right Wayne, level with me."
6,21,0,2,859859,864279,I-I keep hearing all these rumors that I might get fired.
6,21,0,2,864446,867657,"Okay, they even have actors coming in to read for my part!"
6,21,0,5,867825,870326,"Come on man, you-you got to give me a second chance!"
6,21,0,3,870494,871956,"I mean, I love-I love this little guy!"
6,21,0,6,871956,873140,Ah-ah!!
6,21,0,6,873706,876292,"Okay, that’s why you didn’t want me to touch him right?"
6,21,0,4,876292,876714,Here you go!
6,21,0,4,876714,877872,Okay?
6,21,0,0,879795,881881,Stupid!
6,21,0,6,881881,882215,I can’t believe it!
6,21,0,0,882215,882929,God!
6,21,0,4,884550,887010,"Hey, how you doin’?"
