Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
6,3,185,6,491115,492492,Oh my God! Are you serious?!
6,3,197,4,492492,493724,Uh-huh.
6,3,185,3,495369,498413,I would love to live with you Ross.. that’s-that’s great! Thank you!
6,3,197,4,498581,500957,"Well, I’m-I’m just glad I could, y’know, help you out."
6,3,185,3,510259,512594,"Ross-Ross, you have no idea what this means to me!"
6,3,185,5,512762,514389,"I mean, I mean I was gonna be homeless."
6,3,185,3,514389,515951,You just saved me!
6,3,185,3,515951,517142,You’re my hero!
6,3,197,4,518476,521019,"Hero, I uh, I don’t know—well, all right."
6,3,185,3,521938,525732,"Oh, I have to go tell Monica what a wonderful brother she has!"
6,3,197,3,535701,538495,"Oh please!   You’re gonna say things now, aren’t ya?"
6,3,178,4,539372,539915,No.
6,3,178,4,539915,541560,"No, I won’t."
6,3,178,4,541666,546586,"But I should tell you this, this exact same thing happened to my roommate Denise."
6,3,178,0,546754,552968,"She moved in with a guy who was secretly married to her and he said he didn’t love her, but he really did, and it just blew up!"
6,3,29,4,564480,565032,Hi.
6,3,144,4,565032,565996,Hi.
6,3,29,5,566107,567984,"Hi, listen, I’m sorry about before."
6,3,29,4,567984,569515,I don’t need to have a game room.
6,3,29,4,569610,575115,"I mean when I was a kid I only played those games because I couldn’t get girls, and now I"
6,3,144,5,584333,589329,Stop it Chandler.  I’m sorry too.
6,3,29,6,590548,591150,Really?
6,3,144,0,591150,593152,Yeah! Oh yes!
6,3,29,4,593259,594901,Ohh.
6,3,144,3,594969,599347,"Listen, we don’t have to make that a guest room, we can think of something to do with the room together."
6,3,29,3,596971,599347,That’s a great idea! We can
6,3,29,4,609358,610660,We don’t have to come up with this now.
6,3,144,3,610660,612538,Oh good.
6,3,108,3,672421,675173,Everything on your application looks really good—Ohh!
6,3,108,0,675341,682722,"Just one last question umm, are you and your friends gonna be over here all the time like partying and hanging out?"
6,3,239,4,680763,682722,"Oh don’t worry, I’m not really a party girl."
6,3,108,3,682890,692023,"Whoa!! Now look, don’t be just blurtin’ stuff out. I want you to really think about your answers. Okay?"
6,3,29,3,692775,696861,You can call off the roommate search!  Hi! I’ll be living here.
6,3,108,5,697029,702784,"Oh don’t listen to him, he’s just some guy who really wants the apartment, but I don’t think he’s gonna get it."
6,3,29,6,703452,705829,Why did you take the shower curtain down?
6,3,108,2,705996,710250,That thing was a hazard!  I’m very safety conscious.
6,3,108,3,1259716,1260348,Hi!
6,3,239,3,1260348,1260805,Hi!
6,3,108,4,1260926,1263511,Come in.
6,3,108,4,1263679,1269308,"Thanks for comin’ back, umm, okay there have been a lot of people interested in the room, but I have narrowed it down and"
6,3,239,3,1269476,1271978,Great!
6,3,108,4,1269476,1275356,"Okay now, before I make my final decision I uh, I just want to make sure our personalities match."
6,3,108,4,1275524,1276816,"Okay, so I made up a little test."
6,3,108,4,1276984,1281070,"Now, I’m gonna say a word and then you say the first thing that comes to mind."
6,3,239,4,1281238,1282031,I can do that.
6,3,108,4,1282031,1284013,Okay! Here we go. Pillow.
6,3,239,4,1284116,1285533,Fight.
6,3,108,3,1285993,1290663,Very good! Okay. G.
6,3,239,4,1290831,1292999,String?
6,3,108,3,1290831,1298838,"Excellent! Okay umm, doggy."
6,3,239,4,1300632,1303259,Kitten?
6,3,108,5,1300632,1308139,"Ooh, sorry! No-no-no, so close though, but—bye-bye!"
