Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
6,24,29,2,224724,229102,Will you marry me?
6,24,108,3,241741,243951,It’s the big night! We wanted to wish you good luck!
6,24,197,4,244118,246286,"Yeah, yeah you have the ring?"
6,24,29,4,244118,253085,"Yeah, right here in my pocket.  Pheebs?"
6,24,178,6,251459,253085,Oh! Oop!
6,24,29,4,255713,259508,"Okay, now will you guys get out of here? I want this is to be a surprise and she’s gonna know."
6,24,197,4,259676,262302,Yeah-yeah you guys. Get out of here!
6,24,144,4,263805,266306,Hi guys.
6,24,29,3,268142,272020,You are beautiful.
6,24,144,3,277402,284616,"Oh, thank you!   What’s going on?"
6,24,185,4,279570,284616,We’re just really…very excited about this charity event that we have to go to.
6,24,61,5,1138512,1140096,Ross! Wait!
6,24,197,3,1140264,1143724,"Elizabeth, thank God! I was just thinking about"
6,24,61,0,1143892,1145935,You suck!!
6,24,197,0,1146103,1147186,What?!
6,24,197,0,1153235,1157780,"Okay, break-up’s still on!"
6,24,29,4,1165747,1169667,"Okay, okay, here she comes!  How do I look? Do I look like a guy who doesn’t want to get married?"
6,24,108,6,1169877,1179135,"Yeah! And also, a little like a French guy.  I never noticed that before."
6,24,144,3,1180721,1182313,Hi guys!
6,24,108,4,1182313,1182450,Hey!
6,24,144,4,1182556,1183681,What are you up too?
6,24,29,4,1183849,1186934,"Oh, just hanging out, talkin’ about uh, websites."
6,24,29,4,1188812,1197778,"Yeah, we saw this really interesting website about marriage and how totally unnecessary it is and how its just a way for the government to keep tabs on you."
6,24,108,4,1197988,1199739,"Yeah, Big Brother."
6,24,144,4,1201074,1207038,Well that’s a little crazy. Although I am y’know glad to hear that you’re branching out on what you look at on the Internet.
6,24,29,4,1207915,1211709,"Yeah, well… Y’know, it just got me thinking though, why would anybody ever want to get married huh?"
6,24,144,0,1211877,1219133,Why?! To celebrate your relationship! To solidify your commitment! To declare your love for one another to the world!
6,24,29,4,1220052,1221344,Eh
6,24,144,5,1223055,1225097,Okay well that’s good to know.
6,24,108,3,1228101,1229977,The Mr. Bowmont’s here!!!
6,24,190,3,1242741,1245159,Hi!
6,24,144,3,1245911,1247161,Richard!
6,24,190,4,1247371,1249747,"Actually, I’m not here to complement the chef."
6,24,144,4,1249915,1253459,"Ohh… Oh, that’s okay I hate when people come back to complement the chef."
6,24,144,4,1253627,1256045,Like I have nothing better to do!
6,24,144,4,1257422,1258506,So what’s up?
6,24,190,3,1258674,1261384,"Well, it was great seeing you the other night."
6,24,144,4,1261551,1270434,"Oh, good to see you too. Did you come down here to tell me that?"
6,24,190,3,1266932,1275481,No! I came here to tell you something else.  I came here  to tell you I still love you.
