Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
6,5,108,6,102560,103937,Oh!
6,5,108,4,103937,104081,"Hey, somebody left their keys."
6,5,108,6,104562,107606,"Ooohh, to a Porsche!"
6,5,108,4,107982,110609,"Hey Gunther, these yours?"
6,5,80,1,107982,115614,"Yeah, that’s what I drive. I make four bucks an hour, I saved up for 350 years!"
6,5,108,4,121746,123497,Na-uh!  Hey did anybody lose their keys?
6,5,144,4,123665,125499,"Joey, why don’t you put them in the lost and found?"
6,5,108,6,125667,130254,There’s a lost and found?  My shoe!
6,5,29,6,131673,133423,You left a shoe here?!
6,5,108,4,133591,135425,"Well, I didn’t realize until I got home."
6,5,108,4,135593,138595,I wasn’t gonna walk all the way back down here with one shoe!
6,5,108,4,139222,142891,I’m gonna go find that guy’s car and leave a note on the windshield.
6,5,29,4,143059,146728,"Oh good, when he comes back for his keys, I’ll be sure to give him your shoe."
6,5,108,3,146896,148355,Great! Thanks.
6,5,83,3,198072,199114,Nice car!
6,5,108,4,199282,201491,"Yeah, it’s not mine."
6,5,256,3,203453,204255,I love your car.
6,5,108,4,204255,206718,"Yeah, it’s  mine."
6,5,256,4,208208,211585,I bet it’s fast.
6,5,108,4,211753,215964,"Me too! Yeah. And comfortable. Do uh, do you like leather seats?"
6,5,256,3,213171,215964,Yeah!
6,5,108,3,218676,219760,It’s got ‘em!
6,5,108,4,796504,798505,So the Porsche guy took his car back.
6,5,29,4,801634,804469,But you found the keys to his clothes?
6,5,108,3,805846,810350,"No. No, I just uh, I just loved the way it feels when everybody thinks I own a Porsche."
6,5,144,6,810518,813019,And people will think you own a Porsche because you’re wearing the clothes?
6,5,108,0,815314,818858,Of course! Only an idiot would wear this stuff if you didn’t have the car! Right?
6,5,29,4,821862,824072,That is true.
6,5,178,4,825032,828243,"Yeah, but only a genius would swallow a sonic blaster gun."
6,5,108,4,828410,835750,"Oh, I’ve been there. Yeah, I am gonna go drive my Porsche."
6,5,144,4,836168,838461,"Joey, you know you don’t actually have one."
6,5,108,5,838629,842799,Come on! What are you doing?! I’m in character! Would you talk to her!
6,5,29,0,844385,846594,"Ahh, I think it just moved. It’s really poking me."
6,5,144,4,846762,848805,"All right, that’s it, we’re going to the emergency room."
6,5,178,0,848973,852642,"What?! No, you can’t, you can’t leave me here with them! We’re baby-sitting!"
6,5,144,4,852810,855562,"The babies are asleep, I’m sure you’ll be okay on your own for a while!"
6,5,178,0,855729,860733,But you-you can’t leave me with them! We-we’re a team! We’re playing a zone! They’re gonna triple team me!
6,5,144,2,862111,865446,"He’s got something plastic lodged in his throat, we’ve got to go to the hospital."
6,5,178,4,869910,873037,"But no, because a doctor won’t be able to help him, it’s just gonna y’know naturally pass through his system in like seven years."
6,5,29,4,874415,875377,I think that’s gum.
6,5,178,4,875377,877339,I’m pretty sure it’s gun.
6,5,29,0,879128,881004,"Okay, listen this really hurts. Let’s go."
6,5,178,0,881171,887969,"A real man wouldn’t just run to the hospital!  No! What would, what would Krog do?"
6,5,197,4,910284,912368,That was the only way I could get him to
6,5,108,4,914330,916289,Hi! How are the Gellers?
6,5,185,0,920002,923379,Don’t call us that!
6,5,197,0,923923,931095,The judge wouldn’t let us get an annulment! Now we gotta get a divorce!! Did a Porsch throw up on you?
6,5,108,0,934391,937518,Hey! It’s Porsche!!
6,5,29,3,1015848,1017809,Hey!
6,5,178,4,1017809,1018343,How do you feel?
6,5,29,4,1018434,1024272,"Well, let’s just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours."
6,5,178,4,1025816,1028860,"Okay, so I"
6,5,29,4,1031113,1033990,And protected them from a tornado?
6,5,144,6,1037786,1038870,Oh my God.
6,5,178,4,1039038,1041664,"I know, the babies are asleep."
6,5,144,6,1042332,1044417,"Phoebe, what, what happened here?!"
6,5,178,3,1044585,1047420,I did it! I took care of the babies all by myself!
6,5,144,6,1047588,1051634,But my apartment!
6,5,29,4,1054595,1058389,Is not as important as the fact that Phoebe took care of the babies all by herself.
6,5,144,4,1059725,1062518,"You’re right, you’re right I shouldn’t freak out."
6,5,144,4,1062686,1064687,‘Cause this is what will happen when you and I have babies!
6,5,144,4,1064855,1066689,When will that be?
6,5,29,0,1069485,1071903,"Phoebe, would you take a look at this mess!!!!"
6,5,108,0,1279653,1283489,Hey! Hey! Be careful around my Porsche!
6,5,256,4,1285284,1287451,Hi Joey.
6,5,108,4,1287619,1289245,Hey! How you doin’?
6,5,256,3,1289788,1292373,He has the most amazing Porsche under there!
6,5,108,4,1292541,1294961,"I’d love to show ya, but I just tucked her in."
6,5,108,4,1294961,1295729,She’s sleeping.
6,5,108,4,1297337,1299422,"Hey uh, would you two girls like to go for a drink?"
