Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
3,18,4,6,404320,413120,"And y'know what, I just realised, in the last year I’ve only gone out with two guys, Richard and Julio."
3,18,4,2,409492,413120,"You gotta help me out here, you gotta set me up, you gotta get me back in the game."
3,18,1,4,413287,417374,"Well, that shouldn’t be a problem. I mean I work in fashion and all I meet are eligible straight men."
3,18,4,4,421337,422712,"Pete, can I get you something else?"
3,18,12,4,422880,425757,"Yeah, a slice of cheesecake and-and a date if you’re given’ ‘em out."
3,18,4,4,426342,428218,Haven’t you and I covered that topic?
3,18,12,4,428386,431930,"Hmm, come on, you just said to her that you…."
3,18,4,3,428386,435475,"Aww, the only reason you want to go out with me because my blond wig, and the big boobs, and the fact that I serve you food."
3,18,12,3,435643,438228,"Well, if that were true, I’d dating my Aunt Ruth."
3,18,12,1,440064,446111,And the two times we went out were just plain awkward.
3,18,12,4,444235,450574,"Come on, you think she should go out with me, don’t you?"
3,18,1,4,448364,454046,"Well, I mean, are you sure you want to go out with her?"
3,18,1,1,454046,456643,"I mean that ain’t a pretty picture in the morning, y’know what I mean."
3,18,1,1,456747,466631,"That wig all in disarray, and boobs flung over the night stand, y'know."
3,18,4,4,462211,466631,"I mean really, think about it."
3,18,12,4,463921,466631,"Ho-ho, I will."
3,18,3,4,545503,547504,"Okay, I’m gonna go get Frank."
3,18,0,4,550174,556930,"So, we’re walking down the street and I turn to you and I say, “Hey, let’s go hang out at Totally Nude Nudes,” remember?"
3,18,0,3,557098,563353,"And then, and then, you turn to me and say, “Nah, let’s just hang out at your place.” Well, that was a nice move dumb ass."
