Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
4,18,63,3,150400,155445,"I left a bra drying on the shower rod, you don’t think your son will think it’s yours and be horribly traumatised?"
4,18,197,4,155613,158323,"Hey, if mommy can have a wife, daddy can have a bra."
4,18,63,4,160869,162119,"Ohh, it’s time to go."
4,18,197,4,162287,168021,"Oh, no-no-no, see, that-that clock’s a little fast, uh, we have 17 minutes."
4,18,197,4,168209,171295,"Huh, what can we do in 17 minutes?"
4,18,197,4,171462,172754,Twice?
4,18,63,4,173715,175924,Well that’s ambitious.
4,18,197,4,177802,179074,"Hey, uh, you can ignore that."
4,18,63,6,179074,180640,That’s Carol with your son!
4,18,29,4,278695,282572,"Hey, y’know what, if you’re gonna do that, if you’re gonna name him Joey, you should name him Chandler."
4,18,29,5,283449,286994,"Oh, come on!"
4,18,29,4,283449,289538,"Chandler’s funny, sophisticated, and he’s very loveable, once you get to know him."
4,18,108,4,289706,295669,"Oh well, hey, Joey’s loveable too! But the thing about Joey is, if you need him, he’ll be there."
4,18,29,4,295837,300090,"Well, Chandler will be there for you too."
4,18,29,4,295837,302884,"I mean, well, he might be a little late, but-but, he’ll be there."
4,18,29,4,303052,306513,"And he’ll bring you some cold soda, if want you need him for is that you’re really hot."
4,18,108,4,307557,309349,What do ya say? What do ya say?
4,18,178,4,309517,317316,"Well, I, I like the idea of naming him after someone I love, and Joey and Chandler are great names."
4,18,178,4,323072,326867,"But, all right, I don’t—maybe I’ll just name him The Hulk."
4,18,108,5,328494,332622,I knew I shouldn’t have mentioned it! That’s what I wanted to name my kid!
4,18,185,4,709083,709685,Your parents’?
4,18,113,4,709685,710769,"Yeah, they’re out of town."
4,18,185,6,710876,712585,Ohh.
4,18,113,4,712753,716673,"Yeah-yeah, it’s this"
4,18,185,4,720000,722387,Yeah that works.
4,18,113,2,724682,726015,They-they-they can smell fear.
4,18,113,4,940189,942607,"Uhh, Rachel, my parents"
4,18,185,3,942775,946694,Ohh! It’s so nice to meet you.  Hello.
4,18,156,4,947321,952450,"Hello. Well, Joshua, that $500 was for groceries."
4,18,185,6,953994,954000,What?
4,18,185,3,953994,958873,"This-this, no, oh no, no-no-no, this is not—that’s-that’s not what it is."
4,18,185,4,959041,964921,"See, see, okay, I work in fashion, see and-and, this is a real dress actually."
4,18,185,4,965089,977767,"It’s-it’s, they’re-they’re wearing it in Milan, so part of my job is too wear the clothes, and then I see how people respond, and then I report back to my superiors at"
4,18,156,4,987528,988790,Maybe in L.A?
4,18,185,3,988790,989620,Yes!
4,18,113,4,989738,990531,There you go.
4,18,147,4,990531,992876,"So, have you kids eaten yet?"
4,18,185,4,992992,995535,"Well, we were going to do that after—I mean umm, next."
4,18,147,4,997121,1001791,"Well, we’re starving, why don’t we all go get something to eat?"
4,18,185,4,1001959,1007839,"Oh, yeah, well… Yeah, no use wasting this baby, just lyin’ around the house."
4,18,147,4,1008757,1011384,So… We go eat.
4,18,185,4,1010000,1011384,Yes.
4,18,147,4,1011552,1016764,"You’ll wear that. We’ll be eating, and of course, you’ll be wearing that."
4,18,108,5,1018976,1021936,"Dude, I am sorry about what I said!"
4,18,29,1,1022104,1025106,"No, no, you’re right, it is a ridiculous name!"
4,18,108,4,1025983,1028609,It’s not that bad.
4,18,29,0,1029361,1032321,"Yes it is! From now on, I have no first name."
4,18,108,4,1033198,1036451,"So, you’re just Bing?"
4,18,178,4,1204786,1206996,Drum roll.
4,18,29,4,1207331,1215463,"Okay. Okay. All right. Help! Am I a Mark, or a John?"
4,18,108,4,1216465,1222261,"Nah, you’re not tall enough to be a Mark, but you might make a good Barney."
4,18,29,4,1224014,1229727,"All right look, am I serious, okay? Tomorrow at 3:30 I am going down to the courthouse."
4,18,178,6,1228060,1229727,You’re actually going through with this?
4,18,29,0,1229895,1232647,"Hey, look, this name has been holding me back my entire life."
4,18,29,4,1232814,1240571,"Okay, it’s probably why kids picked on me in school, and why I never do well with women… So, as of 4 o’clock tomorrow, I’m either gonna be Mark Johnson or John Markson."
4,18,178,0,1242157,1244076,You got problems because of you!
4,18,178,5,1244076,1245268,Not your name!
4,18,178,0,1247329,1248539,"All right, this has got to stop!"
4,18,178,0,1248539,1251093,Chandler is a great name!
4,18,178,5,1252308,1258839,"In fact—yes,  I’m, I’m sorry."
4,18,178,4,1255629,1263261,"I know you really wanted me to name the baby Joey, but eh, so, I’m-I’m, I’m gonna, I’m gonna name the baby Chandler."
