Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
5,23,1,4,864321,865500,"Okay umm, Ross?"
5,23,1,4,864321,868992,"I'm-I'm really warm, so I'm going to be taking off my sweater."
5,23,1,4,869201,872500,"Now, I'm just letting you know that this is"
5,23,2,3,877918,880086,Yep! That's hilarious!
5,23,1,4,880921,882922,I'm sorry. I'm done. I'm done.
5,23,2,4,883132,886259,"Y'know, last night was embarrassing for you too."
5,23,1,4,886468,888386,"No, not really. I mean you've seen me naked hundreds of times."
5,23,2,4,888386,889386,Uh-huh. But it was a first for the rest of my building.
5,23,1,4,888596,891389,"Okay. All right, that's true! But y'know I just don't embarrass that easily."
5,23,2,6,891599,893725,What?! You totally get embarrassed!
5,23,1,4,893934,898521,"No, I don't! Ross, I think I'm just a more secure person than you are."
5,23,2,4,898731,899732,Is that so?
5,23,1,4,899732,900469,Yeah.
5,23,2,1,902234,906029,Hey lady! I don't care how much you want it! Okay?! I am
5,23,4,4,973347,975016,Thank you.
5,23,3,4,975016,975168,Thanks.
5,23,4,0,975683,979102,I can't believe this! This is like the worst night ever!
5,23,3,4,979311,989195,Y'know Monica you had a minor setback in your relationship with Chandler. Big deal! It's only Chandler.  I am
5,23,4,5,991073,998329,"This is crazy! I mean, it's such a stupid argument. I don't even wanna see Richard again."
5,23,3,4,996370,998329,So go fix it!
5,23,3,4,998580,999957,Go find Chandler!
5,23,3,5,999957,1001327,He's probably up in your room!
5,23,3,0,1001500,1003376,Tell him that you're sorry and that you love him.
5,23,4,3,1003919,1007338,Y'know what? You're right Phoebe. You're right. Thank you!
5,23,3,3,1008590,1011884,"Sure!   Yeah! Las Vegas, number one!"
5,23,4,4,1021645,1024063,Anybody lose this?
5,23,218,3,1024273,1032405,Comin' out. Place your bet.  Dice are out.  Double or nothin'! Pay the front line!
5,23,4,4,1036744,1038369,Hmm.
5,23,0,3,1127000,1129752,I found my identical hand twin!
5,23,3,4,1214796,1217006,"Ohh, you are"
5,23,5,4,1224681,1225516,No!
5,23,3,6,1225516,1227660,But she just came up here!
5,23,5,4,1227935,1229518,That was Joey!
5,23,3,4,1230145,1232271,I wonder where she is. That is so weird.
5,23,5,4,1232481,1234357,"Yeah, well, she's probably talking to Richard."
5,23,3,0,1234608,1236234,Would you stop that!
5,23,3,4,1236902,1240154,Do you wanna know the first thing she said when she came back from her lunch with Richard?
5,23,3,4,1240405,1242167,She didn't feel anything for him.
5,23,3,5,1242167,1243286,She loves you!
5,23,5,6,1244618,1246285,Really?
5,23,3,0,1246495,1250873,"Yes! Now, she feels terrible! She really wants to make up! You gotta find her."
5,23,5,4,1252793,1253834,Okay.
5,23,3,4,1254378,1264971,Good.  I should really start wearing hats!
