Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
5,10,178,4,141766,143100,"Hey you guys, guess what?"
5,10,29,4,147355,148730,The British are coming?
5,10,178,3,150525,158407,"Ohh, you and your ways.  Since it’s Christmastime. I’m going to be one of those people collection donations."
5,10,178,3,158575,161910,"Yeah, I already have my bell and later on...I get my bucket."
5,10,29,4,162120,163162,Ohh.
5,10,178,3,163329,166123,"Yeah, yeah, I’m going to be out there spreading joy to the people."
5,10,178,3,166291,168834,"I mean, last year, I spread a little joy but not really enough."
5,10,178,3,169002,172129,"So this year, I’m going to do the whole city."
5,10,144,4,173715,176925,"You know, I knew a girl in high school who did that. She was"
5,10,144,4,415456,417666,"Hey, what's up?"
5,10,185,5,417834,422921,I just saw Danny getting on the subway with a girl and he had his arm around her.
5,10,144,5,423089,424506,"Oh, honey, I'm sorry."
5,10,185,0,424757,431596,"Well, you should be, this is all your fault! You meddled in our relationship!!"
5,10,144,0,431764,433598,You had no relationship!!
5,10,185,0,433766,438603,"No, but I was doing my thing and everything was going according to the plan!"
5,10,144,0,438771,442149,"Oh God, stop with the plan!"
5,10,144,4,442316,445444,"So what, so what you saw him with a girl?"
5,10,144,0,445611,447363,Who cares?!
5,10,144,0,447363,447585,That doesn't mean anything!
5,10,144,4,447697,453577,"Now look, you're going to go out on a date with Danny and you're going to be so charming he's gonna forget all about that stupid subway girl."
5,10,185,4,454787,456913,She was kinda stupid.
5,10,185,4,457748,458510,You're right.
5,10,185,4,458510,461102,"All right, I'm just gonna go on the date."
5,10,185,4,461102,461391,I'm gonna go on the date.
5,10,185,4,461461,465589,That is the new plan.
5,10,108,0,499123,501124,You're driving me crazy with that!
5,10,29,4,501292,503084,"Okay, I'll stop."
5,10,108,0,503252,506880,Don’t stop! Move the bowl further away! Ross could make that shot!
5,10,108,0,512470,515805,"Well, you suck! But at least you suck at a man's game now."
5,10,29,4,516599,518975,You wanna play?
5,10,108,4,516599,520562,"Chandler, I can't be playing games, Ross is gonna be home soon."
5,10,108,4,520562,523236,And I have to write five whole pages if I'm gonna stick to his schedule.
5,10,29,4,523356,527234,"Well, so, play for the next 30 minutes and then write until he gets home."
5,10,108,3,527985,534991,"All right! But uh, listen, what do you say we crank it up a notch?"
5,10,29,4,535159,536326,I'm intrigued.
5,10,108,4,537161,540413,"All right, all we need is a little lighter fluid."
5,10,29,3,540581,543542,"Okay, but be careful okay, because I wanna get our security deposit back."
5,10,108,3,543709,547003,"Yeah, I think we said good-bye to that when we invented hammer darts."
5,10,29,4,548422,550924,Do you even remember which part of the wall is not spackle?
5,10,108,4,551092,552759,"Uh yeah, right here."
5,10,38,3,650608,653443,I had a really nice time tonight.
5,10,185,3,653611,656738,So did I. I'm really glad Monica asked us out.
5,10,38,4,665373,674381,"I'd love to ask you in, but uh, my sister's visiting and I think she's asleep on the couch."
5,10,185,6,672129,680720,You're sister? You're sister's asleep on the couch?  Ohhh! I saw
5,10,38,4,684475,686559,"Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel."
5,10,185,3,686727,688061,Hi!
5,10,121,6,686727,694275,"Nice to meet you. I wish you'd told me we were having company, I'd fix myself up!"
5,10,38,4,691273,692441,Like it would help.
5,10,121,3,692441,694331,You are so bad!
5,10,38,3,694443,695194,You are!
5,10,121,3,695194,695754,You are!
5,10,38,3,695861,696373,You are!
5,10,121,3,696373,697005,You are!
5,10,38,3,697005,697527,You are!
5,10,121,3,697527,698371,You are!
5,10,38,3,698406,699989,You are so dead! I'm gonna get you.
5,10,185,4,710292,712502,"Uh, it was very nice meeting you."
5,10,178,0,717091,718551,Nobody!
5,10,178,0,718551,719947,Nobody respects the bucket!
5,10,178,0,720553,722721,You wouldn't believe what people put in here!
5,10,178,0,722888,724597,Look!
5,10,178,0,722888,727016,"Okay, does this look like a garbage can to you?"
5,10,144,4,724765,727016,No.
5,10,144,0,804386,807514,"You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?"
5,10,197,4,808808,809933,Oh fine.
5,10,144,3,812186,815939,Ready?  Wrestle!
5,10,185,4,820236,824864,"Okay, y'know what uh, actually, that's great. That helps a lot. Thanks."
5,10,197,0,899648,901484,"No you didn't. You said you would, but you never did!"
5,10,29,6,901484,902533,Oh yeah!
5,10,38,1,909575,915496,so we finally get to the top of the mountain and airhead here  forgets the camera!
5,10,108,4,915506,918666,"Oh, y'know the same thing happened to me one time."
5,10,29,6,919960,922670,When did that happen to you?!
5,10,108,4,923088,929427,Don't you remember when we were jogging in the park and we saw that really pretty bird and wanted to take a picture—I didn't have my camera!
5,10,29,1,929595,933056,"Oh yeah. First off all, chasing the Churo guy isn't jogging."
5,10,121,3,934725,938019,"Oh, this is so good  you have got to try it."
5,10,38,0,949031,951242,"Oh, damn! I got it on my pants."
5,10,121,4,951242,952177,"Here, I'll get it."
5,10,121,4,961335,963586,We'd better take these pants off upstairs or that stain's gonna set.
5,10,38,3,963754,965506,Yep.  I'm gonna wear these on our date tonight.
5,10,185,6,965506,967062,"Oh, great!"
5,10,29,3,968092,970677,"Okay, bye!  Oh my God!!"
5,10,144,6,971887,973306,That was unbelievable!
5,10,108,5,974723,976350,"Yeah, wow, sorry Rach."
5,10,29,6,976350,977992,I don't believe they're brother and sister.
5,10,108,6,977992,978186,They're brother and sister!!!
5,10,178,0,992282,993324,Oh whoa-whoa-whoa!
5,10,178,4,993492,996244,"Wait a minute, open up your hand; let me take a look."
5,10,178,4,996537,997413,Quarter.
5,10,178,4,997413,997965,Dime.
5,10,178,4,997965,998527,Lint?
5,10,178,4,998527,1000505,Not interested in that.
5,10,178,4,1001041,1003103,What's this?
5,10,178,4,1003103,1003979,A Canadian coin?
5,10,178,6,1003979,1004132,Get outta here!
5,10,178,6,1008340,1010049,Whoa-whoa-whoa!
5,10,178,0,1008340,1010550,No drinks near the bucket!
5,10,178,0,1010718,1013553,Set it down over there and then you can make a contribution!
5,10,178,0,1014972,1018224,And you can leave the hurt bunny look over there too!
5,10,178,3,1019143,1019995,Hi Bob!
5,10,178,0,1019995,1023155,I thought I told you to get outta here!
5,10,17,4,1024982,1030194,"Uh, Phoebe we've been getting complaints and uh, we're gonna move you to a less high-profile spot."
5,10,38,6,1061143,1063229,"Oh, hey Rach! I thought we said seven?"
5,10,185,4,1063229,1066086,"Yeah uh, y'know what uh, let's skip it."
5,10,38,6,1066190,1067857,What?! Why?!
5,10,185,4,1069485,1072570,"Umm, you-you and your sister seem to have umm, a very special bond, and"
5,10,38,0,1072738,1076324,Oh great! That
5,10,38,4,1081830,1085917,"Do-do you, do you have brothers?"
5,10,185,4,1086085,1091297,"No, I have two sisters. But one of them has a very masculine energy."
5,10,38,4,1091465,1092857,Are you close with them?
5,10,185,4,1092857,1095221,"No-no, they're not very nice people."
5,10,38,4,1098055,1099367,"Okay, listen, I really like you."
5,10,38,4,1099367,1100827,Okay?
5,10,38,4,1100827,1100976,I think this can go somewhere.
5,10,38,4,1101058,1104602,"So what if I'm close to my family, are you gonna let that stand in the way of us?"
5,10,185,4,1105521,1110149,"Well, uh, I-I don't know. See when-when you put it that way y'know it does sort of"
5,10,121,4,1110317,1113820,Danny! Hurry up! The bath is getting cold!
5,10,38,6,1117032,1117834,What?
5,10,185,4,1117834,1119465,"Yeah, okay, I'll see you later."
5,10,29,0,1124081,1130503,"Oh hey! There's some kids playing in the street, you wanna go down there and give them a project, ruin their day?"
5,10,197,4,1131213,1137718,"Hey, if they have a ball maybe you can stick razor blades in it and teach them a new game, Gonna Need Stitches Ball."
