Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
7,11,178,4,206247,210375,Joseph Francis Tribbiani are you home yet?!!
7,11,185,3,210543,212586,"Umm, I think he’s still out. What’s wrong?"
7,11,178,4,212754,218342,"Well, I’ll tell you Rachel Karen Green, I had plans with Joey tonight and he left me this note."
7,11,185,0,219093,224139,"""Pheebs, can’t make it, got a date. Talk to you later. Big Daddy.""  Big Daddy?"
7,11,178,4,225266,228060,Oh that’s a nickname we were trying out.
7,11,197,3,228228,231750,"Hey, y’know what nickname never caught on? The Ross-A-Tron!"
7,11,108,3,231750,232581,Hey!
7,11,178,3,235401,238195,Oh! Here’s Joseph Francis!
7,11,108,6,238363,243408,Oh-Wha-Ho! What are you middle naming me for?! I left you a note!
7,11,178,0,243576,245953,So what?! That doesn’t give you the right to ditch me!
7,11,108,0,246120,250332,"Hey, you can cancel plans with friends if there is the possibility for sex!"
7,11,197,4,250500,252292,"Phoebe he’s right, that is the rule."
7,11,178,0,252460,253752,I don’t accept this rule.
7,11,178,0,253920,256338,"When we make plans, I expect you to show up."
7,11,178,0,256506,259758,"Okay, I can’t just be a way to kill time ‘til you meet someone better!"
7,11,178,0,259926,264638,"Y’know boyfriends and girlfriends come and go, but this  is for life!"
7,11,185,3,297297,298297,Hi!
7,11,29,0,299882,302134,Another cheesecake came! They delivered it to the wrong address again!
7,11,185,4,303136,305971,"So just bring it back downstairs, what’s the problem?"
7,11,29,5,306139,308598,I can’t seem to say goodbye.
7,11,185,6,308766,313228,"Are you serious?! Chandler, we ate an entire cheesecake two days ago and you want more?"
7,11,29,0,313396,316106,Well I’ve forgotten what it tastes like okay?!
7,11,185,4,316274,317985,It was cheesecake.
7,11,185,4,317985,319302,It was fine.
7,11,185,6,319402,330370,"It had a buttery, crumbly, graham cracker crust, with a very rich yet light, cream cheese filling…  Wow!"
7,11,185,3,332665,335876,My whole mouth just filled with saliva!
7,11,29,0,336044,339129,Y’know what? Forget it!
7,11,185,4,345762,347888,Yeah and we’ll drop it off downstairs so that we’re not tempted.
7,11,29,4,348056,349473,Good idea. Where do you want to go to lunch?
7,11,185,4,349640,351308,"Momma’s Little Bakery, Chicago, Illinois."
7,11,108,5,355188,359191,Awww! Mel Torme died.
7,11,144,4,359359,361818,"Joey, that paper’s like a year old!"
7,11,108,5,361986,365447,Aw! Does that mean the
7,11,197,4,367450,368034,Hey.
7,11,108,4,368034,368626,Hey.
7,11,29,4,484901,486902,"Well, thank you for lunch."
7,11,185,4,487069,489070,"What? Wait a minute, I didn’t pay, I thought you paid!"
7,11,29,4,489238,497829,So apparently we just don’t pay for food anymore.  Do you see what I see?
7,11,185,6,494911,497829,Its still there!
7,11,29,4,498789,501082,Mrs. Braverman must be out.
7,11,185,5,504754,507797,She could be out of town. Maybe she’ll be gone for months.
7,11,29,2,507965,511927,"By then, the cheesecake may have gone bad. We don’t want her to come back to bad cheesecake."
7,11,185,2,512094,513016,No that could kill her.
7,11,29,4,513016,513823,"Well, we don’t want that."
7,11,185,4,513930,515013,"No, so we’re protecting her."
7,11,29,4,515181,515853,But we should take it.
7,11,185,2,515853,516739,But we should move quick.
7,11,29,6,516849,517281,Why?
7,11,185,2,517281,518813,Because I think I just heard her moving around in there.
7,11,29,2,518935,520310,Go! Go! Go! Go! Go! Go! Go! Go! Go! Go!
7,11,178,6,525608,527234,Oh my God! That’s David!
7,11,144,4,527610,529402,David who?
7,11,178,5,529570,535700,"David the scientist guy, David that I was in love with, David who went to Russia and broke my heart David!"
7,11,39,6,534617,535700,Oh my God!
7,11,178,4,535868,538078,"Oh, you say someone’s name enough, they turn around."
7,11,39,6,541082,543708,Phoebe?
7,11,178,6,546337,549464,David!  What-what are you doing here? Aren’t you supposed to be in Russia?
7,11,39,4,549632,552008,"Yeah, I’m just, I’m just in town for a conference. Umm,"
7,11,178,3,557139,562018,Well… Yeah. You look great too. Did you get a haircut?
7,11,39,4,562311,564771,Yeah. Well I-I got like thirty of them.
7,11,178,4,564939,566273,Yeah.
7,11,197,4,718217,721469,"Oh here, I think this is us.  Yeah."
7,11,144,0,721637,726683,Limited seating my ass. Let’s see who made the cut.  Hi!
7,11,144,4,726851,732272,I’m Monica Gellar. Who do you know the bride and groom?
7,11,144,0,732440,737402,Used to work with her. Used to! I’m a relative and I didn’t get invited! A
7,11,197,5,741699,744492,"Stop saying, ""Blood"" to strangers."
7,11,144,3,745327,748246,"So, how about you huh? How do you know the happy couple?"
7,11,144,4,752752,754127,"Okay, you’re fine."
7,11,108,6,825908,827075,"Whoa-whoa, what is it?"
7,11,178,4,828077,830995,Well… It’s a date.
7,11,108,6,831163,833000,A date?!
7,11,108,6,831163,838670,"No, no Pheebs you-you must be mistaken, because I know you wouldn’t schedule a date on the same night you have plans with a friend!"
7,11,178,5,838838,840713,"Come on Joey, don’t make me feel badly about this."
7,11,108,0,840881,842423,"No, I’m gonna!!"
7,11,108,0,843968,846261,That’s right!
7,11,108,0,846428,847762,"Yeah, you made me feel really guilty about goin’ out with that girl!"
7,11,108,0,847930,849849,Like-like-like I did something terrible to you!
7,11,108,0,849849,851778,"And now Pheebs, you’re doing the same thing!"
7,11,178,0,851892,854602,That—It’s not the same thing! This is
7,11,108,0,859733,863319,"Okay, well my girl from the other night was special. She was a scientist too!"
7,11,178,6,862069,863319,She was?
7,11,108,0,863737,866364,"Well, she graduated from high school!"
7,11,178,3,867366,868708,"Okay, whatever."
7,11,178,4,868708,868967,Y’know what?
7,11,178,0,869076,872787,"I don’t have time to convince you because he’s only here for four hours, and I’m gonna go see him!"
7,11,108,0,872955,873667,Fine!
7,11,178,0,873667,874059,Yeah!
7,11,108,0,874059,874602,Fine!
7,11,178,0,874602,875853,Yeah!
7,11,108,0,877001,880753,"What are you still doin’ here?! I told you, lobster ravioli!"
7,11,178,3,883465,884465,Hey!
7,11,39,6,883465,887594,"Hey! Oh, I was just about to leave. I-I-I-I didn’t think you were coming."
7,11,178,3,887761,890263,"Oh, I wouldn’t miss this."
7,11,39,3,890431,892390,"Well, I’m very glad you’re here."
