Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
7,5,4,4,333207,336877,"Chandler, listen to me sweetie, I know you can do this. Okay? You have a beautiful smile."
7,5,5,6,337045,339171,I do?
7,5,4,4,337045,347888,"Yeah!  All right, maybe you don’t have to smile. Let’s try something else. Let’s try umm, try looking sexy."
7,5,5,4,345303,347888,Okay.
7,5,4,4,354312,355854,Or not.
7,5,1,3,360902,363362,Hi Joey! What are you doing here?
7,5,0,4,363529,372496,"Uhh, well I’ve got an audition down the street and I spilled sauce all over the front of my shirt.  You got an extra one?"
7,5,1,4,368701,375582,"Yeah, sure. Umm…here."
7,5,0,1,375833,380587,Great.  You got anything that’s not
7,5,1,4,382507,384174,"Yeah, I don’t think so Joe."
7,5,0,4,386386,387886,"All right, I guess this will be fine."
7,5,1,4,388054,390406,"Hey, listen umm, what-what are you doing tonight?"
7,5,0,4,390406,391490,"Nothing, why?"
7,5,1,4,391641,395769,How would you feel about taking out my assistant Tag? I’ll pay.
7,5,0,1,395937,400190,"Huh, Rach I got to say it’s gonna take a lot of money for me to go out on a date with a dude."
7,5,1,4,401692,404611,I’m not asking you to go on a
7,5,0,6,404779,407739,Really? ‘Cause I could kinda use the money.
7,5,1,4,408741,413079,"Joey, just-just he-he’s new in town and I know he doesn’t have any guy friends."
7,5,1,4,413079,414591,Just take him to like a ball game or something.
7,5,1,4,414591,415853,I’ll really appreciate it.
7,5,0,4,416290,417132,"Yeah, okay."
7,5,1,6,417132,417925,Yeah?
7,5,0,3,417925,418137,"Sure, no problem.  Ooh—Hey, donuts!"
7,5,2,3,470428,475515,"I like this one.  It seems to say, ""I love you and that’s why I have to kill you."""
7,5,4,3,478019,484357,"They can’t all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is."
7,5,5,6,484525,490906,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?
7,5,4,6,492033,494659,Do you really want to pull at that thread?
7,5,3,3,499290,501374,I’m having a really good time!
7,5,118,5,501542,508173,Me too! I’m sorry that guy in the subway licked your neck.
7,5,3,4,505838,508173,"Ohh. No that’s okay, he’s a friend."
7,5,118,2,508633,513803,"Hey uh, I don’t mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?"
7,5,3,5,514305,520143,"Yeah, I… Well y’know I-I mean I missed the-the semi-finals, so I’d just be lost."
7,5,118,6,520311,524356,"I know it’s really lame, but I got these tickets from my boss and—Oh no! No! No! My God!"
7,5,3,4,527401,530028,"Okay, don’t freak out. I’ll go."
7,5,118,0,530196,536743,"No it’s… Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!"
7,5,3,4,535117,539162,"Okay, I know. Hold on.  Hey Ross?"
7,5,2,4,537828,539162,Yeah?
7,5,3,4,539330,549130,"Yeah, umm that’s Whitney , Kyle’s ex-wife out there, now do you think that you can y’know divert her so that we can slip out?"
7,5,2,6,547046,549130,What?! No!
7,5,3,4,550216,554344,Well okay but I have two tickets to the ballroom dance finals.
7,5,2,4,554512,566147,"Look, I don’t think so Pheebs.  All right, I’ll do it. But just because you’re a friend."
7,5,9,4,692483,694401,Good morning.
7,5,1,3,692483,697362,"Hi Tag! Hey, so did you have fun with uh, with Joey last night?"
7,5,9,3,697530,699197,Oh yeah! We went to the Knicks game.
7,5,1,3,699365,701116,Ohh that’s nice.
7,5,9,3,701283,704828,Then we went to this bar and he hooked us up with all these women!
7,5,1,1,707790,711126,Wo-women? You mean like old women?
7,5,9,4,712044,714087,"Well kinda old, like 30."
7,5,1,4,719927,721970,Oh.
7,5,9,6,719927,727225,"And I never used to be able to just talk to girls in bars, but I got like 20 phone numbers last night."
7,5,1,6,728227,734481,"That’s great! Wow man, so Joey must’ve really taught you some stuff huh?"
7,5,9,4,734650,735362,A little.
7,5,1,6,735362,736870,Yeah?
7,5,9,4,737361,739112,How you doin’?
7,5,5,3,881171,883590,Can you people not see me?!
7,5,1,4,886844,888219,"So, will you talk to him?"
7,5,0,4,888429,889430,I don’t know Rach.
7,5,1,0,889430,892332,"Oh, come on! I’ll give you ten free"
7,5,0,0,894018,896728,One!  No ten! You said ten! You can’t take that back!
7,5,9,4,904820,906362,"Hey Joey, you wanted to talk to me?"
7,5,0,4,906530,908907,"I don’t know. You uh, you got something for me?"
7,5,9,4,909074,910658,"Oh, yeah, this is from Rachel."
7,5,0,4,913996,919250,Ten. Okay. Now Tag there’s such a thing as too many women.
7,5,9,6,919919,920471,Really?
7,5,0,3,920471,922224,"Yeah, for you!"
7,5,4,3,1278777,1283948,Hey guys check it out! My mom sent me the paper!
7,5,3,3,1280070,1283948,"Ooh, let’s see it!"
7,5,5,4,1284783,1286702,"Oh yeah, that looks good."
7,5,3,4,1286702,1289238,You guys make a
7,5,0,3,1292165,1295751,"Yeah, we look great together."
7,5,5,4,1296253,1297712,Okay.
7,5,4,3,1298338,1300464,Wow! Imagine what our kids would look like!
7,5,0,4,1300632,1302258,"Y’know, we don’t have to imagine."
7,5,5,3,1304469,1306012,I’m marrying her.
7,5,0,4,1306179,1307888,We’ll just see.
