Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
5,14,178,6,184809,193901,You mean whenever Monica and Chandler where like y'know doing laundry or going grocery shopping or—Oh!
5,14,178,6,190815,193901,All that time Monica spent on the phone with sad Linda from camp!
5,14,185,3,194152,196445,"Uh-huh, doing it. Doing it. Phone doing it."
5,14,178,6,197572,199281,"Oh, I can't believe it!"
5,14,178,3,199532,200994,I mean I think it's great!
5,14,178,4,200994,202008,For him.
5,14,178,4,202202,203660,She might be able to do better.
5,14,108,4,205955,206717,Hey guys!
5,14,185,4,206717,208303,Joey! Come here! Come here!
5,14,185,4,208625,210792,Phoebe just found out about Monica and Chandler.
5,14,108,4,211044,213545,You mean how they're friends and nothing more?
5,14,185,4,214464,217299,"No. Joey, she"
5,14,178,6,226059,229978,"Okay, so now they know that you know and they don't know that Rachel knows?"
5,14,108,4,230188,231910,"Yes, but y'know what?"
5,14,108,4,231910,233282,It doesn't matter who knows what.
5,14,108,4,233441,236610,"Now, enough of us know that we can just tell them that we know!"
5,14,108,3,236861,239821,Then all the lying and the secrets would finally be over!
5,14,144,3,382298,384132,You are so cute! How did you get to be so cute?
5,14,29,3,384300,389971,"Well, my Grandfather was Swedish and my Grandmother was actually a tiny little bunny."
5,14,144,3,391766,394017,"Okay, now you're even cuter!!"
5,14,29,4,395144,398230,Y'know that is a popular opinion today I must say.
5,14,144,6,398398,399439,What?
5,14,29,6,399607,404069,"The weirdest thing happened at the coffee house, I think, I think Phoebe was hitting on me."
5,14,144,6,405363,407030,What are you talking about?
5,14,29,3,407281,409282,I'm telling you I think Phoebe thinks I'm foxy.
5,14,144,3,413162,414214,That's not possible!
5,14,29,6,414214,415168,Ow!
5,14,144,3,418501,424256,"I'm sorry it's just, Phoebe just always thought you were, you were charming in a, in a sexless kind of way."
5,14,29,0,424507,427384,"Oh, y'know I-I can't hear that enough."
5,14,144,5,428719,430979,"I'm sorry, I think that you just misunderstood her."
5,14,29,0,431180,436268,"No, I didn't misunderstand, okay? She was all over me! She touched my bicep for crying out loud!"
5,14,144,6,436978,438019,This bicep?
5,14,29,0,438521,441148,Well it's not flexed right now!
5,14,197,1,548381,551466,There's twelve bucks I'll never see again!
5,14,185,4,552343,554761,"All right honey, we'd better go if we wanna catch that movie."
5,14,144,4,555596,556389,Bye!
5,14,178,5,555596,560225,Bye Chandler!   I miss you already.
5,14,7,4,556389,557155,Bye!
5,14,29,1,565439,568316,"Okay, did you see that?! With the inappropriate and the pinching!!"
5,14,144,6,568568,569651,"Actually, I did!"
5,14,29,4,569902,572404,"Okay, so now do you believe that she's attracted to me?"
5,14,144,6,574448,577450,"Ohhh, oh my God! Oh my God! She knows about us!"
5,14,29,6,577660,578702,Are you serious?
5,14,144,0,578869,583790,Phoebe knows and she's just trying to freak us out! That's the only explanation for it!
5,14,29,0,587169,600015,Okay but what about y'know my pinchable butt and my bulging biceps—She knows!
5,14,178,3,874164,876374,"So Chandler, I-I'd love to come by tonight."
5,14,29,6,880254,881296,Really?
5,14,178,3,881505,883631,"Oh absolutely. Shall we say, around seven?"
5,14,29,4,884717,885967,Yes.
5,14,178,3,888053,892056,Good. I'm really looking forward to you and me having sexual intercourse.
5,14,108,6,898147,901608,"Hey-hey, check it out! Check it out! Ugly Naked Guy has a naked friend!"
5,14,185,6,907740,918207,Oh yeah!  Oh my God! That is
5,14,7,6,914872,918207,"Yeah, it is! Naked Ross!!"
5,14,178,6,1254002,1257380,"I just—I thought you guys were doing it, I didn't know you were in love!"
5,14,108,3,1260259,1261926,Dude!
5,14,29,3,1263428,1270142,And hats off to Phoebe. Quite a competitor.  And might I say your breasts are still showing.
5,14,178,6,1270394,1271602,God!
5,14,108,3,1272813,1276315,All right! So that's it! It's over! Everybody knows!
5,14,144,4,1276566,1278067,"Well actually, Ross doesn't."
5,14,29,4,1278318,1280778,"Yes, and we'd appreciate it if no one told him yet."
5,14,197,4,1289538,1295584,"A new place for a new Ross. I'm gonna have you and all the guys from work over once it's y'know, furnished."
5,14,49,3,1295836,1297962,I must say it's nice to see you back on your feet.
5,14,197,4,1298213,1302174,Well I am that. And that whole rage thing is definitely behind me.
5,14,49,4,1302426,1305553,I wonder if its time for you to rejoin our team at the museum?
