Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
3,10,2,4,270853,274648,"So, this must be kinda neat for ya, huh?"
3,10,2,4,274816,280737,"I mean, your Dad tells me that you get a couple of days off school, and you, you ah, don’t have to sell those cookies anymore."
3,10,107,5,282282,289788,"Well, I kinda wanted to sell the cookies. The girl who sells the most wins a trip to Spacecamp, and gets to sit in a"
3,10,2,6,289956,294626,"Wow, you ah, you really like all this space stuff, huh?"
3,10,107,4,294794,298338,Yeah.
3,10,107,4,298506,308348,"My Dad says if I spend as much time helping him clean apartments, as I do daydreaming about outer space, he’d be able to afford a trip to the Taj Mahal."
3,10,2,4,304095,308348,I think you would have to clean a whole lot of apartments to go all the way to India.
3,10,107,5,308516,317232,"No. The one in Atlantic City, Dad loves the slots. He says he’s gonna double the college money my Grandma left me."
3,10,3,4,443985,445485,Hey.
3,10,0,6,445653,447988,"Hey. What, what are you doing here?"
3,10,3,5,448156,454578,"Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental."
3,10,3,4,454745,456872,"Yeah,  oh, but oh..."
3,10,0,4,457039,461960,"Look now, Phoebe remember, hey, their just fulfilling their Christmas...."
3,10,3,4,462128,462671,Destiny.
3,10,0,4,462671,463047,Sure.
3,10,3,4,463047,463689,Yes.
3,10,0,4,463754,466465,All right.
3,10,3,6,466966,469968,Okay.  Yikes! That one doesn’t look very fulfilled.
3,10,0,4,470136,473388,"Oh, that’s, that’s ah, one of the old ones, he’s just taking it to the back."
3,10,3,0,473556,478393,"You keep the old ones in the back, that is so ageist."
3,10,0,4,479437,481329,Well we have to make room for the fresh ones.
3,10,3,5,481329,483875,"So, what happens to the old guys?"
3,10,0,4,484358,485859,"Well, they go into the chipper."
3,10,3,2,487361,494868,"Why, do I have a feeling that’s not as happy as it sounds?  No! Nooooo!!!"
3,10,0,6,501626,503418,Hey! Hey!!
3,10,2,6,715840,727000,"....and 12, 22, 18, four...  What?"
3,10,5,3,726267,729102,I spelled out boobies.
3,10,4,4,733649,740071,"Ross, but me down for another box of the mint treasures, okay. Where, where are the mint treasures?"
3,10,2,4,740948,743032,"Ah, we’re out. I sold them all."
3,10,4,6,743534,745076,What?
3,10,4,5,749915,752959,No.
3,10,4,0,749915,755211,"No, just, just, just a couple more boxes."
3,10,4,2,749915,759591,"It-it-it’s no big deal, all right, I’m-I’m cool."
3,10,4,5,753502,764137,You gotta help me out with a couple more boxes!
3,10,2,1,765222,767724,"Mon, look at yourself. You have cookie on your neck."
3,10,4,5,768184,769225,Oh God!
3,10,5,4,771353,775398,"So, how many have you sold so far?"
3,10,2,6,771353,779819,Check this out. Five hundred and seventeen boxes!
3,10,5,6,775566,779819,"Oh my God, how did you do that?"
3,10,2,3,779987,789788,"Okay, the other night I was leaving the museum just as ‘Laser Floyd’ was letting out of the planetarium, without even trying I sold 50 boxes!"
3,10,2,3,789955,800006,"That’s when it occurred to me, the key to my success, ‘the munchies.’ So I ah, started hitting the NYU dorms around midnight."
3,10,2,3,801967,805136,I am selling cookies by the case.
3,10,2,3,805304,808973,They call me: 'Cookie Dude!'
3,10,1,4,810434,814687,"Okay, stop what you’re doing, I need envelope stuffers, I need stamp lickers....."
3,10,2,6,814855,817065,"Well hey, who did these resumes for ya?"
3,10,5,3,817233,818650,Me! On my computer.
3,10,122,4,855980,858773,"Aw, you’re right, you’re right. I’m sorry."
