Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
4,2,31,4,98723,100705,"Hey Monica, it’s Chip."
4,2,4,3,100705,100943,Yes.
4,2,2,4,101059,102151,Who’s Chip?
4,2,4,4,102151,102404,Shhh!
4,2,31,4,102519,108023,"Good runnin’ into you at the bank today, so ah, here’s my number, 555-9323. Give me a call. Later."
4,2,4,4,108191,110484,"Chip, is Chip Matthews."
4,2,2,6,111069,118534,The guy who took Rachel to the prom? Why is he calling you?
4,2,4,3,114614,118534,"‘Cause I ran into him at the bank, he is still soo cute."
4,2,2,3,118827,122538,"Monica, you’re so lucky! He’s like the most popular guy in school!!"
4,2,4,3,123498,137594,"I know!!   Chip? Hi! It’s Monica.  ‘Kay.  ‘Kay.  Okay.  Okay, good-bye.  Oh my God, we just had"
4,2,2,4,149399,151567,I was just leaving.
4,2,1,4,151985,157739,"Good! ‘Cause I’ve got a product report to read, it’s like eight pages, I hope I don’t fall asleep."
4,2,2,4,158158,159449,Why? Did you write it?
4,2,1,6,164539,169168,"Wow! Look at that, Chip Matthews called. I wonder what he wants?"
4,2,2,4,170753,172254,"Well ah, actually..."
4,2,3,0,243117,252709,"...DUMB, DRUNKEN, BITCH!!!   Thank you, thanks."
4,2,2,4,255004,263512,"Hey, here’s a question; where did you guys get the finest oak East of the Mississippi?"
4,2,5,4,259759,263512,"Uh-huh, first you tell us where you got the prettiest lace in all the land."
4,2,2,4,264347,265430,I’m reading your ad.
4,2,0,5,265848,266620,"Looks good, uh?"
4,2,2,4,266620,268196,Yeah.
4,2,5,4,268309,275524,"Stunning entertainment center. Fine,  fine Italian craftsmanship."
4,2,3,6,277026,280028,"Oh my God, you guys are selling the entertainment center?"
4,2,1,3,280196,281658,Why? I love that thing.
4,2,5,4,281658,282160,You want it?
4,2,3,1,282448,284199,Oh no.
4,2,1,1,282448,284199,Oh no.
4,2,5,6,290623,292416,"Ahh, Gepeto, $5,000 dollars? Are you insane?"
4,2,0,4,292583,295544,"Hey, the ad alone cost 300 bucks!"
4,2,5,4,295712,300757,"All right look, I’m changing it to 50 bucks, or your best offer."
4,2,0,0,300925,305095,What kind of profit is that?! And you call yourself an accountant.
4,2,5,4,307098,308223,Nooo.
4,2,0,6,311102,315647,Oh. What do you do?
4,2,1,6,440064,442858,"I mean why, of all people would you want to go out with Chip?!"
4,2,4,4,443025,444776,"Look, you and I went to different high schools..."
4,2,1,4,444944,447946,"Okay, that doesn’t help me, because we went to the same high school."
4,2,4,4,448114,454494,"You went to one where you were popular, and you got to ride off Chip’s motorcycle, and wear his letterman jacket."
4,2,4,5,454662,458834,I went to one where I wore a band uniform they had to have specially made.
4,2,1,6,458834,458972,They had to have that specially made?!
4,2,4,4,465214,467299,It was a project for one of the Home Ec classes.
4,2,1,6,469260,472721,"Oh my God, they told us that was for the mascot!"
4,2,4,6,475558,483482,"Back then, I thought that I would never, ever get the chance to go out with a Chip Matthews, and now he’s-he’s called me up and asked me out."
4,2,4,3,483649,486277,And the fat girl inside of me really wants to go.
4,2,4,4,486277,487795,I-I owe her this.
4,2,4,4,487904,489654,I never let her eat.
4,2,1,4,490490,492912,"Oh, you go out with him."
4,2,4,6,492912,493136,"Oh, really?!"
4,2,1,4,493242,498705,"Yeah. Just, if it’s possible, could you leave him somewhere and go have sex with another guy?"
4,2,4,4,499081,500790,I’ll try.
4,2,1,4,575324,576992,I believe it.
4,2,1,4,579891,580887,"Yes, I do."
4,2,2,0,580997,587836,"No you do—y'know what, you’re not gonna suck me into this."
4,2,1,0,588004,592173,"Oh sure I am, because you always have to be right."
4,2,2,0,592341,594467,"I do not always have to be—okay, okay."
4,2,1,4,598347,600140,Jurassic Park
4,2,152,3,611611,614404,"Wow! That’s ah, that’s pretty nice!"
4,2,0,4,614472,616489,Pretty nice?
4,2,5,4,616907,619618,"You’ll have to pardon my roommate, he wanted to marry this."
4,2,152,4,620703,625373,"We don’t have 50 bucks, but would you be willing to trade for it? We’ve got a canoe."
4,2,5,4,624332,635717,"Y'know, I, I really don’t think we need a canoe."
4,2,152,0,635885,637260,You gotta take the canoe!
4,2,5,4,635885,643308,"All right, just, just take the entertainment center, and then when you get home, throw the canoe away!"
4,2,243,0,646520,649564,We’re not throwing it away! I built that canoe!
4,2,0,0,650816,652400,Good for you!!
4,2,4,0,681055,685058,"Oh, but it’s made her so happy."
4,2,2,4,685726,688103,Little girl misses her cat.
4,2,2,5,688270,692190,Crazy lady thinks her mother is in a cat.
4,2,2,4,695695,698613,"Okay, y'know what, I have to go have dinner with my son, can I trust that when you see Phoebe, you will tell her."
4,2,11,4,698781,700615,Yeah.
4,2,2,4,700783,702158,Thank you.
4,2,1,4,703869,706454,I
4,2,4,3,706622,708832,"He is right, isn’t he?"
4,2,5,4,706622,710875,"Y'know what, I think this might be one of the times he’s wrong."
4,2,11,6,711043,711711,You think?
4,2,5,4,711711,713279,"Oh-no, he’s right."
4,2,3,4,717967,718719,Hi.
4,2,4,0,718719,719151,Hi!
4,2,11,3,719151,720299,Hey!
4,2,0,4,722012,726224,"Uh, Pheebs, about your mom..."
4,2,3,6,725224,726224,Yeah?
4,2,0,4,729103,730937,How’s that going?
4,2,3,3,731105,736818,"So great. Oh, we took a nap today and my Mom fell asleep on my tummy and purred."
4,2,0,4,739196,745076,That’s so sweet.  I’m gonna get some coffee.
4,2,4,6,751417,754502,Huh? What’d ya say Joe? I’ll be right there.
4,2,1,4,758424,759026,Pheebs...
4,2,3,4,759026,761305,"I just feel so, uhh....."
4,2,1,3,761427,763449,All right!!
4,2,5,3,763449,763689,I’m coming already!!
4,2,4,2,770352,772625,Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!
4,2,1,4,779111,780071,"Hello, Chip."
4,2,31,3,780071,780943,"Hey, Rach! How ya doin’?"
4,2,1,3,781030,790663,I’m great! I’m great. I’ve got a great job at
4,2,31,4,793042,794584,"So ah, Monica ready yet?"
4,2,1,4,798047,803301,"She’ll be out in a second. So, Chip, how’s umm, Amy Welch?"
4,2,31,6,803469,810517,"Amy Welch? Wow! I haven’t seen her since... So, Monica about ready?"
4,2,31,4,900524,902775,So you still in touch with anyone from high school?
4,2,4,4,902943,908239,"Umm. Well, there’s Rachel, and umm, I think that’s it. How bout you?"
4,2,31,4,908407,913661,"Oh yeah, I still hang with Simmons and Zana, y'know."
4,2,31,4,910784,913661,I see Spindler a lot.
4,2,31,4,910784,915830,"Devane, Kelly, and I run into Goldie from time to time."
4,2,31,4,916206,920835,"Stick, Brown, Sulkov, McGuire, J.T., Beardsley."
4,2,4,4,921337,922462,Is that all?
4,2,31,3,922630,929010,"Ehh, y'know after high school, you just kinda lose touch. Oh yeah! I ran into Richard Dorfman."
4,2,4,6,929178,930678,"Ohh, how is he?"
4,2,31,4,929178,933306,"Not so good, Simmons and I gave him a wedgie."
4,2,4,4,934642,936144,Isn’t he an architect now?
4,2,31,4,936144,937384,"Yeah, they still wear underwear."
4,2,31,4,1014888,1016348,You know where I work!
4,2,4,4,1016348,1017382,I do?
4,2,31,4,1017474,1020393,"The movie theatre, you used to come in all the time."
4,2,4,4,1021437,1025940,You still work at the multiplex?
4,2,31,3,1021437,1031946,"Oh, like I’d give up that job! Free popcorn and candy, anytime I want. I can get you free posters for your room."
4,2,4,4,1034324,1035575,"Thanks, I’m set. Do you still live with your parents?"
4,2,31,4,1035743,1037952,"Oh yeah, but I can stay out as late as I want."
