Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
6,2,197,0,103436,112861,"Well, okay so, I don’t have it all worked out quite yet. Just don’t say anything to Rachel, please?"
6,2,178,4,107315,117336,"Rachel is one of my closest friends.  Although, being the only one who knows anything about this does makes me feel special. Okay!"
6,2,185,5,120328,122830,"Okay, stop-stop! Phoebe?!"
6,2,178,0,122997,124373,Hey Rach!
6,2,185,6,125583,127126,What was that?!
6,2,178,4,127335,131338,"Sorry, mix up. Hey, how was the movie?"
6,2,185,4,132132,133966,I haven’t seen it yet!
6,2,178,6,134217,136385,Well then you’d better hurry! The Angelica! Go! Go!
6,2,108,0,136553,138011,No
6,2,29,4,179637,182264,"Y’know when we move in together, can I get a gumball machine?"
6,2,144,5,182432,185392,Of course! Joey wouldn’t let you have one?
6,2,29,5,185560,188812,"No. When it comes to sweets, he’s surprisingly strict."
6,2,144,4,189814,191940,"Hey, have you figured out a way to tell him you’re moving out?"
6,2,29,0,192192,195485,"No, no, I keep trying, y’know?"
6,2,29,5,195737,199656,"I can get out, ""Joey, I have too…"" but then I lose my nerve and I always finish with, ""…go to the bathroom."""
6,2,29,4,200283,201825,He may think I’m sick.
6,2,144,4,202660,206163,"Y’know, I really have to tell Rachel, but I… We just have to get it over with!"
6,2,144,4,206414,209666,"Y’know, the next time we see them we’re just gonna tell them."
6,2,144,4,206414,209666,That’s it.
6,2,29,3,209876,213045,"Oh, so that’s this is gonna work now? You’re just gonna order me around all the time?"
6,2,144,4,213880,214548,Pretty much.
6,2,29,4,214548,215774,All right.
6,2,108,3,216841,217603,Hey Monica!
6,2,144,3,217603,218065,Hi!
6,2,108,4,218065,219097,"Hey man, you feeling any better?"
6,2,144,4,223306,226600,"Joey, we have something to tell you."
6,2,108,6,227644,230854,Oh my God! You’re pregnant!
6,2,199,4,903861,906154,You got married again.
6,2,197,4,907156,908197,Yes.
6,2,199,4,909116,912702,So that’s your second marriage in two years.
6,2,197,4,912870,917749,"Yes, second in two years. Third overall."
6,2,199,4,918500,924589,"Ross, I have been a divorce attorney for 23 years and never had I so much business from one client."
6,2,199,4,926508,929344,Why don’t you tell me what happened.
6,2,197,4,930262,934057,"Basically, Rachel and I were in Vegas and we got drunk"
6,2,199,6,934266,939729,"I’m sorry, is this the same Rachel who’s name you said at the altar in the second marriage?"
6,2,197,4,941941,943942,"Yes-yes-yes! But, I-I do"
6,2,199,4,944151,947070,"Oh, that’s better then."
6,2,197,4,948530,951991,This was just a drunken mistake and I need to get it annulled.
6,2,199,4,952201,956412,I see. Have you considered therapy?
6,2,197,4,958332,962126,I think just the
6,2,199,4,962419,964421,There are a couple of forms to fill out.
6,2,197,4,964421,964767,Easy.
6,2,199,4,964964,969384,"And we’ll need to have witnesses who can testify that you were not of uh, sound mind."
6,2,197,4,969593,971469,No problem.
6,2,199,4,971720,974889,And we’ll need you and Rachel to testify before a judge.
6,2,197,6,975474,976766,Ooh!
6,2,197,6,978519,980853,There’s no way to do this without her?
6,2,197,2,978519,984983,"‘Cause I kinda all ready told her uh, it was, it was already taken care of."
