Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
1,2,158,5,566816,572821,"What that Rachel did to her life.... We ran into her parents at the club, they were not playing very well."
1,2,149,6,573030,578034,I'm not gonna tell you what they spent on that wedding... but forty thousand dollars is a lot of money!
1,2,158,3,580997,584666,"Well, at least she had the chance to leave a man at the altar..."
1,2,144,6,587837,590589,What's that supposed to mean?
1,2,158,4,590798,592530,Nothing! It's an expression.
1,2,144,4,592530,594148,No it's not.
1,2,149,4,594302,595468,Don't listen to your mother.
1,2,149,4,595678,597637,"You're independent, and you always have been!"
1,2,149,4,597847,603351,"Even when you were a kid... and you were chubby, and you had no friends, you were just fine!"
1,2,149,4,605146,608273,"And you would read alone in your room, and your puzzles..."
1,2,197,4,878085,881546,"Sorry I'm late, I was stuck at work. There was this big dinosaur.. thing.. anyway."
1,2,216,4,882631,884173,Hi.
1,2,25,4,884758,886690,"Ross, you remember Susan."
1,2,197,6,886690,887832,How could I forget?
1,2,216,4,887832,887971,Ross.
1,2,197,0,889471,896728,"Hello, Susan.  Good shake. Good shake. So, uh, we're just waiting for...?"
1,2,25,4,896937,897829,Dr. Oberman.
1,2,197,4,897829,899285,..Dr. Oberman. Okay. And is he-
1,2,216,4,899440,901983,She.
1,2,197,4,899440,907196,"-she, of course, she- uh- familiar with our.. special situation?"
1,2,25,4,907406,909240,"Yes, and she's very supportive."
1,2,197,3,909450,914704,"Okay, that's great.  No, I'm- Oh."
1,2,25,4,915706,917165,Thanks.
1,2,197,4,931680,932889,"Quack, quack.."
1,2,25,6,935309,938937,Ross? That opens my cervix.
1,2,185,6,945778,946279,Barry?
1,2,14,4,946279,948348,C'mon in.
1,2,185,6,948489,949447,Are you sure?
1,2,14,4,949657,952116,"Yeah! It's fine, it's fine. Robbie's gonna be here for hours."
1,2,193,6,952326,953493,Huh?!
1,2,14,4,956705,958414,"So, how ya doin?"
1,2,14,4,1047337,1055344,Sorry about that. So. What have you been up to?
1,2,185,3,1055554,1061392,"Oh, not much. I-I got a job."
1,2,14,3,1058599,1061392,"Oh, that's great."
1,2,185,6,1062519,1063936,Why are- why are you so tanned?
1,2,14,4,1065022,1068649,"Oh, I, uh- I went to Aruba."
