Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
2,2,20,4,164706,166098,"Rachel, do you have any muffins left?"
2,2,1,4,166098,167672,"Yeah, I forget which ones."
2,2,20,4,167792,172963,"Oh, you're busy, that's ok, I'll get it. Anybody else want one?"
2,2,0,4,265306,271228,Bijan for men?  Bijan for men?  Bijan for men?
2,2,0,4,265306,271228,Bijan for men?
2,2,151,4,272939,277109,"Hey, Joey. So did you hear about the new guy?"
2,2,0,4,410118,413620,Bijan for men?
2,2,0,4,413788,422671,"Bijan for...   Hey, Annabelle, Uh, listen, I was wondering if maybe after work you and I could go maybe grab a cup of coffee."
2,2,2,4,414372,416248,"OK sweetie, I'll see you later."
2,2,20,4,417583,420629,See you later Rach.
2,2,151,4,422839,425257,"Oh, actually I sorta have plans."
2,2,203,4,430741,432097,"Ready, Annabelle?"
2,2,151,4,433391,439187,You bet.  Maybe some other time?
2,2,0,5,448573,454411,"Hey, it's not the first time I lost a girl to a cowboy spraying cologne.  Bijan for men?  Bijan for men?!"
2,2,7,4,458040,463753,"Ok, and this is Funny Clown. Funny Clown is only for after his naps, not before his naps or he won't sleep."
2,2,2,3,463921,466424,"Carol, we've been through this before, ok?"
2,2,2,3,466424,467453,We have a good time.
2,2,2,3,467550,468852,"We laugh, we play."
2,2,2,3,468852,470900,It's like we're father and son.
2,2,25,3,472680,479853,"Honey, relax. Ross is great with him.  Don't look so surprised. I'm a lovely person."
2,2,1,3,481314,483732,"Oh, this is so cute."
2,2,25,4,483900,485525,"Oh, I got that for him."
2,2,2,3,485693,492407,My mommies love me. That's clever.
2,2,4,4,494118,495243,Hello?
2,2,4,4,495411,499998,"Oh, Hi, Ju——Hi, Jew!"
2,2,4,4,501667,503335,Uh huh?
2,2,4,4,503544,506213,Uh huh?
2,2,4,4,503544,509382,"Ok.  Um, sure, that'd be great."
2,2,4,4,506380,507732,See ya then.
2,2,4,4,507732,509432,Bye.
2,2,1,6,509550,511801,"Did you just say Hi, Jew?"
2,2,4,4,515348,527692,"Yes. Uh, yes, I did. That was my friend, Eddie Moskowitz. Yeah, he likes it. Reaffirms his faith."
2,2,20,4,1160784,1161206,So.
2,2,1,4,1161206,1163132,So.
2,2,1,4,1199823,1202241,I just thought the two of us should hang out for a bit.
2,2,1,4,1202409,1205203,"I mean, you know, we've never really talked."
2,2,1,4,1205370,1208623,"I guess you'd know that, being one of the two of us, though, right?"
2,2,20,2,1208790,1217632,"I know, I probably shouldn't even tell you this, but I'm pretty much totally intimidated by you."
2,2,1,6,1218675,1221135,Really? Me?
2,2,20,6,1221303,1223179,"Oh my god, are you kidding?"
2,2,20,0,1223347,1231604,"Ross is so crazy about you, and I really wanted you to like me, and, it's probably me being totally paranoid, but I kinda got the feeling that maybe you don't."
2,2,1,4,1242074,1246494,"Well, you're not totally paranoid."
2,2,20,3,1247996,1250414,Oy.
2,2,1,5,1255629,1266222,"Um, ok, uh, oh god, um, when you and uh Ross first started going out, it was really hard for me, um, for many reasons, which I'm not gonna bore you with now, but um, I just, I see how happy he is, you know, and how good you guys are together, and um, Monica's always saying how nice you are, and god I hate it when she's right."
2,2,20,4,1292457,1296168,"Thanks. Hey, listen, would you like to go to a movie sometime or something?"
2,2,1,3,1296336,1299297,"Yeah, that'd be great. I'd love it."
2,2,20,4,1299464,1306012,"I'd love it too. Shoot, I gotta go. So, I'll talk to you later."
2,2,1,4,1303885,1306012,"All right, Julie."
2,2,20,4,1306179,1307847,Bye.
2,2,1,1,1306179,1317982,Bye.  What a manipulative bitch.
