Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
3,21,185,4,2711,5713,So who’s idea was it to put everybody in the diner on skates?
3,21,144,0,5880,8924,"Oh, some idiot customer put a suggestion in the suggestion box."
3,21,178,6,9217,10889,"Oh my God, they took my idea!"
3,21,144,6,10889,11351,That was you?!
3,21,178,3,11469,14680,"Yeah! Okay, here you go."
3,21,80,4,15306,17057,"Rachel, I made you a cocoa."
3,21,178,6,21104,22439,"Oh my God, are you guys okay?"
3,21,80,6,22439,23321,Are you all right?
3,21,108,6,23321,23763,Oh my.
3,21,175,3,424882,430637,"Yeah, sure. Good luck!"
3,21,144,3,427844,436476,I’m quitting!! Woo-hoo!  I’m okay!! I’m all right!!
3,21,178,6,439897,443567,"Wow! That’s exciting, you went to Japan, made up a woman."
3,21,175,4,444193,445527,What?
3,21,178,6,445736,449531,"I’m just saying, this woman, I mean she’s fictitious. No?"
3,21,175,4,450491,451583,Why would you say that?
3,21,178,4,451583,452753,‘Cause you’re still into Monica.
3,21,178,4,452910,459374,"So you told her there was somebody else so she would agree to work with you, so ‘cause you figure oh if you spent a lot of time together, maybe something might happen, and..."
3,21,175,3,460877,462878,You’re good. You’re good!
3,21,178,4,463629,469174,"Yeah, no, I’m fairly intuitive and psychic. It’s a substantial gift."
3,21,175,2,470553,473054,"Listen, can you promise me that you won’t tell her though?"
3,21,178,4,473222,476975,"Absolutely, oh I promise. Tell her what?"
3,21,175,4,477977,479269,Thanks a lot.
3,21,178,4,479437,482230,"No I’m serious. I mean I’m intuitive, but my memory sucks."
3,21,29,4,484525,486568,"Okay, but this is the last time."
3,21,29,3,487904,490155,"With a chick-chick here, and a chick-chick there."
3,21,29,3,490323,493074,"Here a chick, there a chick, everywhere a chick-chick--chickeeeen."
3,21,108,4,496871,498123,Hey.
3,21,29,4,498123,498321,Hey.
3,21,108,4,498414,499376,How’s she doing?
3,21,29,6,499376,500335,She?
3,21,108,4,500458,503919,"Well yeah, don’t-don’t you think it’s a she?"
3,21,29,4,504795,518392,"I don’t know.  I can’t tell, what ever it was went back in too quickly."
3,21,108,4,520478,523438,"Well, anyway, I got to go change, I’m ah, meeting some of the cast for drinks."
3,21,29,6,523606,524898,Excuse me?
3,21,108,4,525066,526566,What?
3,21,185,0,698197,705328,"Y'know what? I cannot do this with my left hand! Would you please, help me with this too?"
3,21,185,4,712211,715422,Okay. Let’s use this brush.
3,21,197,4,715000,717632,Okay. This stuff?
3,21,185,4,715923,716885,Yeah.
3,21,197,4,716885,717695,All right.
3,21,185,4,717800,723596,"Careful. Light. Okay, do you know how, just sweep it across the lid. Okay? Just sweep it."
3,21,108,5,722000,723596,Okay-Dokey
3,21,144,4,775000,776232,I know.
3,21,178,3,776400,777942,"Ooh, I have to tell you something."
3,21,144,4,778360,778992,What?
3,21,178,4,778992,780878,But I can’t tell you.
3,21,144,4,782490,793917,"Okay, but wouldn’t it be easier if you had to tell me something that you could tell me."
3,21,178,4,786202,793917,"Well, sure in a perfect world. But, no, I promised I wouldn’t tell, and I swore to like all my gods."
3,21,144,4,795544,798922,Okay. Does it have to do with Ross and Rachel?
3,21,178,4,799089,800256,No.
3,21,144,4,800424,801676,Does it have to do with Joey?
3,21,178,4,801676,802578,No.
3,21,144,4,802676,806262,Does it have to do with-with Chandler and that sock that he keeps by his bed?
3,21,178,4,808599,810433,"No, but let’s come back to that later!"
3,21,144,3,1110400,1112401,Ohh.
3,21,29,4,1114530,1116489,"Okay, one thing at a time."
