Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
6,10,4,4,500666,501708,"Okay, here comes another camera."
6,10,2,4,501959,505003,Right. No biggie. Stay loose.
6,10,2,4,514639,516723,Why do they keep doing that?
6,10,4,4,516974,519809,"If we wanna get on camera, I think we have to get up on one of those platforms."
6,10,4,4,520061,521770,They’ve been taping those people up there all day.
6,10,2,4,522021,523146,Right.
6,10,2,3,528027,530362,"Hey, what’d you guys do to get up on there?"
6,10,4,3,530613,538328,Oh yeah? Well when you learned how to dance did you forget how to put on underpants?
6,10,2,3,537286,538328,Yeah!
6,10,57,6,542625,545337,Hey! You’re a good dancer!
6,10,0,6,545337,545644,Really?
6,10,57,4,545836,548004,"Yeah, well you’d be better if you just loosened your hips a little."
6,10,0,4,548256,549216,What do you mean?
6,10,57,4,549216,550963,Like this.
6,10,57,4,552718,556471,"That’s it, feel the rhythm. That’s better."
6,10,0,4,556722,557973,Uh-huh.
6,10,99,4,559475,560892,"Okay, you’re dancing with that girl over there."
6,10,0,3,561143,563645,No-no-no-no-no we came together!
6,10,99,4,564480,570277,"I don’t see it.  You are dancing with the tall guy over there. Tall guy, raise your hand!"
6,10,0,5,571404,576032,"No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot."
6,10,99,0,576284,578410,"Really, y’think so? I don’t.."
6,10,13,4,924590,929594,"No-no, I say-I say, I say we get back at him right on this couch."
6,10,13,0,928594,929594,Right here!
6,10,1,5,931096,936392,Oh God. I’m sorry about this.
6,10,13,4,938020,939479,That’s okay.
6,10,1,3,941231,943691,You sure?
6,10,3,4,1002918,1008464,"Y’know, birds have a very good sense of direction, and I thought maybe they could help us find where the presents are hidden."
6,10,5,4,1009550,1013052,"Yes, if the presents are hidden south for the winter."
6,10,3,4,1019476,1021978,"Okay, c’mon guys, show us where the presents are!"
6,10,5,0,1022229,1029235,"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that’s as good as garbage?"
6,10,3,4,1029403,1031696,"Hmm, how about my azzz?"
6,10,1,4,1036368,1039140,"Hey, this is hollow."
6,10,3,6,1039140,1040124,What?
6,10,1,6,1040330,1049047,"This bench, it’s hollow! I can’t believe I never knew that!  Oh, the presents!!!"
6,10,3,2,1045878,1049047,"No, don’t look directly at them!"
6,10,5,6,1051050,1052091,What?
6,10,3,4,1052342,1054761,"Alright, no, we could look at them!"
6,10,4,4,1067316,1070610,I
6,10,4,0,1252417,1258839,"We were on the platform, ready to dance the world into the new Millennium, and the guy yelled ‘CUT!’"
6,10,1,6,1259925,1265513,"Uh, wait, so you guys are telling me you actually did the routine from eighth grade?"
6,10,4,3,1266014,1272812,"Yeah. But of course we had to update it a little bit.  Hey, by the way, great thinking about catching me!"
6,10,1,3,1274064,1283781,‘Cos I was gonna say there’s no way you could’ve done the end the way you guys did it back then!
6,10,4,6,1280279,1283781,What? We could do it!
6,10,2,3,1284032,1288995,"I don’t know, I mean you were a lot bigger, I mean, stronger back then."
6,10,4,4,1290914,1295334,"I can do it, okay? Come on, let’s go."
6,10,4,4,1296586,1301090,"1, 2, 3, 4, 5, 6, 7, 8"
6,10,2,4,1296586,1301090,"1, 2, 3, 4, 5, 6, 7, 8"
6,10,4,5,1301341,1302508,I can’t do it!
6,10,5,4,1305178,1308472,"Now you do that, you’re on TV."
