Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
4,22,0,0,158074,159867,What about me?! You-you just said I could!
4,22,5,4,160034,165038,"I’m not even getting married! Okay, this is a question for science fiction writers!"
4,22,0,0,165206,167040,I can’t believe you’re not picking me.
4,22,2,4,167208,167930,"Hey, how can it"
4,22,5,4,167930,169854,I’m not even… I’m not even
4,22,2,0,172255,175174,"Fine, y’know what, that’s it. From now on, Joey, I want you to be my best man."
4,22,0,3,175758,178844,Yes!  Shame about you man.
4,22,0,4,274107,280153,"This is what I’ve got going for the party so far, liquor wise. Get a lot of liquor."
4,22,2,4,277527,280153,Great. Great.
4,22,0,4,280321,287828,"Okay, now uh, in terms of the invite list, I’ve got you, me, and Chandler and I’m gonna invite Gunther ‘cause, well, we’ve been talking about this pretty loud."
4,22,32,4,287996,289496,I’ll be there.
4,22,0,4,290623,295669,"Listen, I know this is your party, but I’d really like to the number of museum geeks that are gonna be there."
4,22,2,4,299173,301800,"Yeah. Tell ya what, let’s not invite any of the anthropologists, only the dinosaur dudes!"
4,22,0,4,304345,307556,Okay! We’ll need a six-pack of
4,22,5,4,308975,310600,"Hey guys, what are you doing?"
4,22,0,6,605271,611943,"The stripper stole the ring!! The stripper stole the ring!! Chandler! Chandler, get up! Get up! The stripper stole the ring!"
4,22,5,6,612111,612583,What?
4,22,0,6,612583,614117,The ring is gone!
4,22,5,1,614238,616170,Ugh.
4,22,5,4,616170,624756,"Just a sec, give me a minute to wake up for this—Ah-ha-ha!!"
4,22,5,3,621871,623013,You lost the ring!
4,22,5,0,623013,624752,You’re the worst best man ever!
4,22,0,0,625791,627210,"Dude, this isn’t funny!"
4,22,0,2,627210,628113,What am I gonna do?!
4,22,0,3,628210,630170,"I go to bed last night, everything’s cool!"
4,22,0,2,630338,633381,"I wake up this morning, the stripper’s gone and the ring is gone!"
4,22,5,6,633549,634759,You slept with the stripper?
4,22,0,2,634759,635563,Of course!!
4,22,3,4,638471,639471,"Hi, guys."
4,22,1,3,639639,640265,Hi! Phoebe.
4,22,4,4,640265,642119,Hi Phoebe.
4,22,3,5,642433,651399,"I-I wanted to apologise if I—y’know seemed a tad edgy yesterday at my shower. Y’know it’s just the hormones, y’know."
4,22,1,4,651609,652321,No we
4,22,4,4,652321,652905,Hormones.
4,22,1,4,652905,654073,"hormones, yeah."
4,22,0,1,721011,722430,Ugh!
4,22,0,2,722430,722576,I don’t know what I’m going to do!
4,22,0,0,722680,725181,I called the company that sent and th-they don’t care!
4,22,0,0,725349,729519,"Then I called 9-1-1 and they laughed at me, if this isn’t an emergency, then what is?"
4,22,2,3,731564,732274,Hey guys!
4,22,5,3,732274,733442,Hey!
4,22,0,4,733442,733934,Hey
4,22,2,3,735151,737902,"I just wanted to thank you again for last night, what a great party!"
4,22,2,3,738070,739821,And the guys from work had a blast.
4,22,2,3,739989,743074,"Y’know, one of them had never been to a bachelor party before."
4,22,2,3,743242,743576,Yeah!
4,22,2,6,743576,747351,"And-and another one had never been to a party before, so"
4,22,0,3,749039,755211,"So uh, hey, that uh, that wedding ring, huh? Man, that’s nice!"
4,22,2,3,753043,755211,"Yeah, right!"
4,22,0,4,755379,761760,"I was uh, I was thinking I might want to pick one of those babies up for myself, I might want to get one of those"
4,22,2,6,762303,770560,"That ring? When my grandmother first came to this country, that ring and the clothes on her back were all she had with her."
4,22,5,6,773147,777108,"So you might say, the ring is irreplaceable?"
4,22,2,3,778027,785366,"Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life."
4,22,5,3,785534,789245,"So you might say, it’s a magic ring."
4,22,4,4,868951,871077,Here’s your tea Phoebe.
4,22,3,3,876584,881546,"It’s so good.  Oh, thanks."
4,22,1,3,881714,882096,Good.
4,22,4,3,882096,884723,I’m so glad you liked it.
4,22,3,6,884842,885434,Oh!
4,22,4,6,885434,886315,What?!
4,22,1,6,886427,888461,What?! She made the tea!
4,22,3,6,889847,892473,"Oh! No, I-I think I just had a contraction."
4,22,1,6,892641,893100,You what?
4,22,4,6,893100,893747,Oh my God!
4,22,2,4,1265681,1268724,"Hey, both you guys should be up there with me."
4,22,2,4,1268892,1275356,"I mean, you two are-are my… I mean, I’m lucky to have just one good"
4,22,5,4,1277192,1279068,Thanks man.
4,22,0,4,1280821,1283281,I gotta go check something over here.
4,22,5,5,1288287,1288999,What a baby.
4,22,2,5,1288999,1290933,Total wuss!
