Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
6,1,2,5,72739,83167,"Hey, uh, I’m really, really sorry about what happened in the cafeteria today."
6,1,3,4,75200,78160,"Yeah, if you get married in Vegas, you’re only married in Vegas."
6,1,4,4,80371,83248,What are you talking about? If you get married in Vegas you’re married everywhere.
6,1,0,4,83167,83306,"It’s no big deal. Hey, y’know, you do what you gotta do. Right?"
6,1,3,6,83416,84586,Really?!
6,1,4,4,85210,86251,Yeah!
6,1,3,6,87170,91882,Oh my God!—Eh! Well
6,1,2,4,275024,280028,"But hey, it’s not just me, I mean the scientists and the tour guides"
6,1,3,5,605146,610525,"No look, I-I’m sure that people know you exist!"
6,1,60,5,610693,614154,Oh yeah?
6,1,3,3,625791,636051,"Okay, you have 19 questions left. Use them wisely.  Come on Joey! You can’t win if you don’t ask any"
6,1,0,6,640306,641558,What?!
6,1,3,0,640306,647118,We’ve been on the road six hours and you’ve been asleep for five and a half!
6,1,3,3,641558,643102,"Well, you promised me a fun road trip!"
6,1,3,0,647118,654494,We are switching at the next rest stop and
6,1,0,4,655404,656488,All right. All right.
6,1,3,0,656697,664120,Yeah! And until then you are going to sing to me because the radio’s broken and you are selfish but have a nice voice.
6,1,0,6,665206,666041,Really? I don’t
6,1,3,0,666041,666692,Sing!!
6,1,147,3,702410,703702,Morning!
6,1,1,3,738404,741156,"Okay! So, we’ll just stay married."
6,1,2,3,741365,742657,"Yes, exactly!"
6,1,1,3,742867,746661,And I will make everyone call me Mrs. Geller!
6,1,2,3,748247,754002,"Wow! This is so amazing. I uh, I really thought I’d have to talk you into this more."
6,1,1,6,776233,778735,What-wh-what so we’ll just stay married forever?!
6,1,2,4,779153,783573,"Okay, look, how is this gonna affect you?"
6,1,2,0,781573,783573,Really?
6,1,2,3,786327,797045,I mean you fill some form out once and a while and instead of checking the box that says Ms you check the box that says Mrs.!
6,1,2,4,794126,797045,It’s
6,1,1,5,799131,801509,"Ohh, okay, I’m sorry."
6,1,1,4,801509,801801,You’re right.
6,1,1,4,801801,801947,Y’know what?
6,1,2,4,819401,824072,I’m asking you to do me a favor.
6,1,0,2,823948,825824,"Sure, now I’m scared."
6,1,1,0,826116,829911,You are asking me to be your wife!
6,1,3,4,826242,832038,"No, we can go together! Just don’t wait too long though, okay? ‘Cause I’m outta here sometime before Friday."
6,1,2,4,830120,835041,And as my wife I think you should grant me this favor.
6,1,0,2,833123,834707,"Yeah, but I don’t wanna die!"
6,1,3,3,836043,838169,"No-no, it’ll be fun! We can come back and we can haunt these guys!"
6,1,4,0,839171,841089,That kid really kicked me hard on the plane.
6,1,5,4,841298,843299,Well you did pull his hair.
6,1,4,0,843926,844898,He took my snack!
6,1,5,0,844898,846892,I’m not getting into this again!
6,1,4,5,847054,849539,"Okay! Oh God, y’know what? It’s really bad."
6,1,5,0,849849,853560,"Well, I told you not to walk. Here.  There. Okay."
6,1,4,2,863112,865655,"This doesn’t mean anything, does it?"
6,1,3,2,869577,876499,"How could you pick up a hitchhiker?! He could be a rape—, a rapist or a killer or something!"
6,1,0,6,876709,879419,Don’t you think I asked him that before he got in?!
6,1,3,0,880087,885592,"Y’know what? I’m not talking to you! You go back to sleep!  And you, are you a rapist?!"
6,1,147,0,883132,885592,No!
6,1,3,4,885759,887510,Do you like car games?
6,1,147,4,887678,889971,"Yeah, y’know the license plate game?"
6,1,3,4,890139,891890,I
6,1,0,3,892057,894017,"Ooh, I’ll play! I’ll play!"
6,1,3,0,894226,896269,No-No! You need your sleep. Night-night! Shh!
6,1,2,4,903152,904153,Hey!
6,1,1,4,904153,904293,Hey!
6,1,2,4,904403,917040,"Listen, I know you wanted to talk to me, but I have an idea that may make you want to stay married.  We register, and"
6,1,1,0,921170,923152,No!
6,1,1,5,921170,930929,"Listen, look I thought a lot about how to tell you this and the bottom line, Ross, is we can not stay married."
6,1,1,0,923152,923624,"Ross, come on!"
6,1,1,0,923624,923985,No!
6,1,2,4,932389,933599,I don’t know if it’s true.
6,1,1,0,933599,935885,Oh b-b-but it is!
6,1,2,4,935976,938436,"Oh, okay, y’know what this is?"
6,1,1,0,947196,955662,"Oh Ross, come on! This is not, this is not a marriage!! This is the world’s worst hangover! Ross, listen, if"
6,1,2,5,959124,961542,"All right. All right, I’ll do it."
6,1,1,4,961710,970093,"Thank you.  Hey-hey umm, uh, is there, is there any such thing as an annulment shower?"
6,1,2,3,1236360,1237401,Hey!
6,1,1,4,1237569,1240738,"Hey, so did everything go all right with the annulment?"
6,1,2,4,1240948,1243866,"Oh, yeah, no problems. It’s all taken care of."
6,1,1,4,1244076,1248621,"Ross, thank you. Hey, do you guys wanna go see a movie?"
6,1,2,4,1248830,1249915,"Oh yeah, why not?"
6,1,1,4,1249915,1250700,Pheebs?
6,1,3,4,1250832,1252708,"No thanks, I’ve already seen one."
6,1,1,4,1254169,1257129,"Okay, umm, I’m gonna get my sweater."
6,1,2,3,1260634,1262385,"Okay.  You uh, you wanna hear something weird?"
6,1,3,4,1262594,1263970,Always.
6,1,2,5,1265597,1267723,I didn’t get the annulment.
6,1,3,6,1269559,1272103,What?!
6,1,2,3,1269559,1275564,We’re still married! Don’t tell Rachel. See you later.
6,1,0,4,1289705,1290746,What are you doing?
6,1,5,4,1290956,1292456,The key’s stuck in the lock.
6,1,0,4,1292666,1297753,I can fix it. Hold on.  Look out. Look out.
6,1,5,3,1304052,1305261,It still doesn’t work.
