Season,Episode,Speaker_coded,Emotion_coded,StartTime_int,EndTime_int,Utterance
7,15,166,0,344510,347679,Y’know what? It doesn’t matter! Because it is not true!
7,15,0,4,347847,348972,Okay.
7,15,166,4,349223,352893,"And if it were true, how"
7,15,0,4,361235,364446,Ms. Monroe…  Oh there you go.
7,15,1,4,368242,369576,"Okay look, I have an idea."
7,15,1,4,369786,376792,"Why don’t we, why don’t we see what kind of number he has on his speed dial, and then from that we can tell who has more in common with him."
7,15,1,4,376959,378877,And then whoever does gets the phone.
7,15,1,4,379545,385884,"All right, first name on the speed dial is mom."
7,15,3,5,386052,388929,"Ohh, I lost my mom to suicide."
7,15,1,5,389097,396144,"Okay no way, you cannot use that to get the cute guy and the last blueberry muffin."
7,15,3,5,393226,396144,Did I use that already today? I’m sorry.
7,15,1,4,397230,400612,Joe.
7,15,1,3,400858,403860,"Oh, I win! He’s got"
7,15,3,4,404028,406363,So you don’t know that’s
7,15,1,6,412412,414579,His new girlfriend!
7,15,4,3,448531,451825,"No, there is no way! It can"
7,15,5,4,464839,467591,Why is your family
7,15,4,0,469135,470470,He cannot play at our wedding!
7,15,4,0,470470,472318,I mean everyone will leave!
7,15,4,0,472430,475307,"I mean come on, that is just noise!"
7,15,4,0,475475,477392,It’s not even a song!
7,15,5,4,477977,481188,"If you listen very carefully, I think its"
7,15,1,3,579620,579912,Hi Pheebs!
7,15,3,3,579912,580330,Hi!
7,15,1,4,580330,581462,How are ya?
7,15,3,4,581462,581782,Good.
7,15,1,4,581831,587887,"Umm Pheebs, remember when we were in the coffee house we decided that I was going to keep the uh, the cute guy’s cell phone?"
7,15,3,4,588045,590585,Yeah.
7,15,1,4,590756,592925,And remember how I said I was going to keep it in my purse so that if it rang I could just pick it up?
7,15,3,3,592925,593601,Yeah!
7,15,1,0,593718,598138,And do you remember going into my purse and stealing the phone?!
7,15,3,2,599599,600974,"Ooh, now you lost me."
7,15,1,0,601142,602853,You stole the phone!
7,15,3,0,602853,603669,No I didn’t!
7,15,1,0,603769,606813,"No? So you’re saying that if I called it, it wouldn’t ring?"
7,15,3,2,606981,613194,"No. Umm, okay. But while you dial, let me show you the features of my new ringing handbag.  Oh, it does work!"
7,15,1,0,618075,620076,Phoebe!
7,15,5,3,873622,875790,"Well, I feel like a snack!"
7,15,4,4,876041,879669,Do you want some shortbread? Eh that’s Scottish like you are.
7,15,5,4,880170,884299,Oh no thanks. I don’t like
7,15,2,6,884550,886050,What?!
7,15,5,5,886719,893516,"Well it’s just my entire family was run out of Scotland by…Vikings. Anyway, lots of bad memories."
7,15,2,4,894351,899147,"Oh well, it sounds to me like your family is ready to uh, rediscover its Scottish roots."
7,15,4,0,899398,901691,You can not play bagpipes at the wedding!!
7,15,2,6,903235,904777,How did you know about that?!
7,15,2,4,1281113,1284865,"Now umm, remember I’m still learning."
7,15,2,4,1294584,1296794,"One, two, three, four!"
7,15,2,3,1314980,1317481,You know the song! Sing along!
7,15,2,4,1334708,1335916,So?
7,15,5,5,1336626,1337793,No!
